date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_await,dev_sdc_svctm,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sdg_tps,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_await,dev_sdg_svctm,cached,dirty,cpu_all_usr,cpu_all_sys,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB
10/04 17:25:06,,,,164.36,21594.06,23590.1,274.92,81.08,6.07,102.97,13774.26,16924.75,298.13,1.9,18.33,6.1,142.57,21938.61,267.0,30.44,6.17,732324,620,0.4,0.25,636.63,107.92,49.06,17.14,1522.77,1452.48,5098.43,10355.18,4044.55,3855.45,22422.09,26283.21,1782.18,1601.98,7353.95,11415.89
10/04 17:25:08,,,,123.76,12887.13,19946.53,265.3,107.33,8.06,108.91,16679.21,16354.46,303.31,2.37,21.15,6.65,109.9,12277.23,269.48,24.39,6.91,732408,716,0.35,0.22,642.57,113.86,50.59,17.95,1245.54,1204.95,3003.96,8670.73,3293.07,3229.7,16851.36,23647.68,1278.22,1273.27,3578.73,9365.12
10/04 17:25:10,,,,167.33,17506.93,28336.63,273.98,45.64,5.96,116.83,19322.77,12863.37,275.49,11.62,99.75,8.53,134.65,23930.69,310.56,32.1,6.12,732492,796,0.42,0.32,640.59,109.9,49.09,17.25,1472.28,1373.27,4881.11,9657.69,3714.85,3830.69,19431.52,27592.1,1645.54,1505.94,6414.23,10524.45
10/04 17:25:12,,,,164.0,15984.0,26388.0,258.37,170.57,6.14,118.0,11986.0,17320.0,248.36,3.39,56.64,6.19,141.0,25644.0,292.13,69.49,7.14,732536,824,0.42,0.3,650.0,110.0,51.37,17.73,1550.0,1509.0,5056.82,10625.26,3809.0,3043.0,22156.48,20810.78,1708.0,1584.0,6605.75,11266.14
10/04 17:25:14,,,,138.61,21540.59,24780.2,334.17,41.58,6.47,100.99,14011.88,16304.95,300.2,1.96,19.53,6.12,167.33,26673.27,305.02,74.71,5.96,732632,904,0.42,0.27,642.57,111.88,48.98,17.82,1441.58,1501.98,4524.22,10829.33,4392.08,4272.28,24850.87,30009.86,1537.62,1793.07,4538.51,13431.56
10/04 17:25:16,,,,145.54,18964.36,22685.15,286.16,48.03,5.82,167.33,23318.81,23203.96,278.04,6.14,41.51,5.08,145.54,25782.18,290.82,87.71,6.08,732712,984,0.4,0.25,646.53,104.95,50.79,16.68,1614.85,1708.91,5491.9,12428.09,4333.66,4268.32,23463.44,29977.42,1693.07,1618.81,6228.51,11475.01
10/04 17:25:18,,,,160.4,23708.91,26809.9,314.96,47.89,5.94,139.6,21499.01,25926.73,339.72,4.66,31.25,5.7,177.23,29699.01,330.85,51.16,5.08,732800,168,0.42,0.3,648.51,110.89,50.75,17.56,1797.03,2311.88,5596.82,16963.74,5358.42,5274.26,31539.45,37488.62,1915.84,1974.26,7247.68,13754.4
10/04 17:25:20,,,,165.0,23198.0,22146.0,274.81,61.19,6.1,165.0,24274.0,25432.0,301.25,7.33,44.12,5.56,179.0,26136.0,281.6,28.89,5.63,732876,248,0.4,0.3,657.0,120.0,50.61,18.98,1815.0,1696.0,7232.77,11766.06,4490.0,4642.0,24589.33,35980.48,1757.0,1850.0,6529.99,13351.57
10/04 17:25:22,,,,160.4,19902.97,26625.74,290.09,96.93,6.22,146.53,24083.17,22398.02,317.2,5.27,31.36,5.52,174.26,30728.71,306.93,70.03,5.72,732952,328,0.37,0.32,637.62,117.82,49.75,18.7,1702.97,1930.69,5779.63,14076.81,5015.84,4761.39,29630.12,33693.32,1745.54,2041.58,6195.08,15191.24
10/04 17:25:24,,,,153.47,23219.8,24346.53,309.95,78.16,6.5,183.17,24299.01,29669.31,294.64,10.57,56.84,5.45,152.48,30358.42,300.25,71.57,6.55,733036,320,0.45,0.3,631.68,110.89,48.49,17.56,1685.15,2158.42,5575.42,16215.97,5165.35,4686.14,31400.82,31854.83,1821.78,2070.3,6786.16,14955.1
10/04 17:25:26,,,,147.52,18368.32,28495.05,317.66,54.11,6.29,171.29,18493.07,28578.22,274.81,9.15,46.71,5.35,155.45,25205.94,289.13,83.08,6.42,733112,400,0.42,0.3,633.66,111.88,49.18,18.07,1850.5,2080.2,7127.26,15124.72,4859.41,4218.81,28623.99,28615.64,1715.84,1906.93,6042.64,13861.06
10/04 17:25:28,,,,127.72,17522.77,22166.34,310.74,41.52,6.32,185.15,32920.79,24126.73,308.12,11.13,50.78,5.39,175.25,32073.27,287.2,43.97,5.69,733188,492,0.37,0.3,642.57,110.89,50.3,18.01,1632.67,1675.25,5687.15,12159.34,4703.96,4651.49,26064.58,34489.57,1823.76,1895.05,7107.07,13943.32
10/04 17:25:30,,,,179.0,24892.0,29654.0,304.73,59.96,5.56,136.0,17206.0,20846.0,279.79,5.2,34.92,6.23,165.0,27724.0,284.35,99.21,6.11,733264,568,0.52,0.27,635.0,112.0,49.12,17.73,1649.0,1697.0,5844.51,11994.28,4582.0,4322.0,25912.71,30705.85,1535.0,1855.0,4698.56,13699.57
10/04 17:25:32,,,,173.27,22009.9,29007.92,294.45,64.66,5.76,112.87,13235.64,19619.8,291.09,4.26,34.96,6.03,172.28,27754.46,279.21,75.56,5.79,733336,644,0.45,0.25,635.64,107.92,50.56,18.06,1591.09,1990.1,4936.2,14820.48,4641.58,4009.9,27428.92,27869.93,1503.96,1874.26,4161.5,13891.35
10/04 17:25:34,,,,124.75,13130.69,17673.27,246.92,22.95,6.27,169.31,21645.54,24205.94,270.82,13.49,60.12,5.89,158.42,27427.72,315.39,48.11,6.3,733420,732,0.42,0.3,638.61,104.95,49.67,17.38,1440.59,1687.13,3918.83,12318.9,4711.88,4164.36,27332.51,28706.23,1527.72,1878.22,4601.3,13984.42
10/04 17:25:36,,,,166.34,22154.46,25283.17,285.19,53.7,5.99,190.1,35455.45,23970.3,312.6,10.5,61.31,5.21,161.39,24619.8,282.1,58.53,5.95,733496,808,0.42,0.3,633.66,110.89,51.26,17.56,1658.42,1929.7,4865.38,13749.39,5022.77,5479.21,27829.35,39921.92,1765.35,2054.46,5876.07,14547.41
10/04 17:25:38,,,,170.0,21202.0,22858.0,259.18,47.86,5.92,175.0,19232.0,30678.0,285.2,8.18,64.07,5.42,184.0,33904.0,311.16,71.11,5.47,733572,884,0.4,0.3,632.0,116.0,49.04,18.32,1645.0,2089.0,4786.75,15519.63,5439.0,4602.0,32414.56,32230.01,1725.0,2171.0,5765.68,16153.2
10/04 17:25:40,,,,146.53,15495.05,26704.95,287.99,68.93,6.8,166.34,24219.8,19976.24,265.7,8.81,41.4,5.79,152.48,20786.14,263.31,39.23,5.63,733648,964,0.35,0.27,626.73,114.85,50.09,18.28,1485.15,1678.22,4182.79,12237.9,4071.29,3992.08,22382.26,30354.46,1811.88,1512.87,7716.92,10061.68
10/04 17:25:42,,,,145.54,21792.08,22148.51,301.9,61.92,6.86,123.76,13827.72,26134.65,322.9,2.93,23.85,5.99,114.85,17281.19,324.41,24.75,6.27,733720,388,0.35,0.25,632.67,110.89,48.22,17.53,1624.75,1353.47,6286.09,9341.28,3970.3,3954.46,21133.26,28362.03,1664.36,1562.38,6232.42,10860.52
10/04 17:25:44,,,,149.5,22453.47,20879.21,289.84,30.11,6.68,158.42,17469.31,18677.23,228.18,6.06,43.48,5.79,160.4,21485.15,246.65,35.67,5.93,733800,140,0.37,0.27,650.5,114.85,52.12,18.26,1428.71,1716.83,3781.62,12779.71,4382.18,4141.58,23932.71,29304.97,1437.62,1556.44,3912.77,11196.99
10/04 17:25:46,,,,174.0,23922.0,23394.0,271.93,114.47,5.79,148.0,21196.0,25662.0,316.61,5.78,35.45,5.86,160.0,26296.0,280.56,46.09,6.3,733880,220,0.4,0.27,638.0,114.0,48.51,18.09,1826.0,1994.0,6682.94,14207.39,4476.0,4432.0,25266.92,31920.67,1671.0,1626.0,5720.94,11102.44
10/04 17:25:48,,,,181.19,23582.18,26695.05,277.49,40.52,5.51,186.14,30386.14,29427.72,321.34,13.03,109.8,5.36,132.67,27839.6,315.69,37.65,6.4,733956,304,0.4,0.32,629.7,103.96,49.29,16.41,1772.28,1701.98,6762.3,11904.26,4751.49,4848.51,26681.79,34423.11,2028.71,2055.45,9018.38,14711.85
10/04 17:25:50,,,,143.56,19730.69,24085.15,305.2,68.14,5.74,203.96,28447.52,26388.12,268.85,12.44,57.17,4.89,166.34,29922.77,320.51,68.29,5.95,734032,380,0.4,0.3,632.67,109.9,49.27,17.25,1669.31,1843.56,6204.8,13405.95,5158.42,4866.34,29437.52,36467.79,1664.36,2160.4,5162.3,16095.77
10/04 17:25:52,,,,194.06,23358.42,35168.32,301.59,63.48,5.14,161.39,18419.8,23558.42,260.11,4.2,55.62,5.66,169.31,28304.95,287.6,53.63,5.89,734104,456,0.42,0.3,638.61,110.89,51.15,17.51,2041.58,2079.21,8522.63,15191.46,5004.95,4643.56,28056.94,31729.04,1950.5,1859.41,8356.07,12932.1
10/04 17:25:54,,,,139.6,19017.82,25556.44,319.29,66.84,6.6,177.23,21364.36,27164.36,273.82,8.67,41.26,5.37,175.25,24077.23,277.08,62.53,5.69,734184,532,0.45,0.27,640.59,107.92,50.9,17.12,1603.96,1752.48,5330.77,12735.35,5267.33,4675.25,31228.71,33042.28,1796.04,2289.11,6246.89,17159.92
10/04 17:25:56,,,,133.0,13854.0,22958.0,276.78,31.81,6.54,127.0,14008.0,18672.0,257.32,3.06,22.43,6.69,168.0,28928.0,293.82,75.43,5.99,734260,608,0.37,0.3,656.0,115.0,52.86,18.13,1536.0,1605.0,4865.02,11366.2,4273.0,3637.0,24401.47,24431.92,1809.0,1729.0,6902.59,12039.88
10/04 17:25:58,,,,163.37,23875.25,26245.54,306.8,82.27,6.1,151.49,20003.96,21881.19,276.5,5.13,34.54,5.9,161.39,23762.38,270.18,81.31,6.18,734340,688,0.37,0.25,650.5,112.87,51.17,17.89,1537.62,1932.67,4323.86,14371.07,4803.96,4638.61,27510.67,32205.68,1473.27,1770.3,4069.68,13100.0
10/04 17:26:00,,,,169.31,25483.17,23774.26,290.94,45.6,5.89,193.07,23037.62,35316.83,302.25,10.25,55.68,5.1,189.11,31601.98,313.8,54.25,5.28,734416,768,0.42,0.27,641.58,108.91,50.27,17.18,1851.49,2446.53,6064.6,18665.36,5583.17,5270.3,33643.91,38512.38,1766.34,1925.74,6302.27,14025.63
10/04 17:26:02,,,,161.39,22289.11,25360.4,295.25,104.37,6.18,185.15,26603.96,31712.87,314.97,7.8,39.75,5.35,155.45,26136.63,322.99,63.5,6.16,734488,844,0.37,0.37,643.56,114.85,50.92,18.26,1564.36,2285.15,4241.42,17551.73,5588.12,5115.84,33300.4,37103.25,1575.25,2173.27,4264.6,16602.95
10/04 17:26:04,,,,151.0,20904.0,21052.0,277.85,90.6,6.67,207.0,23892.0,31492.0,267.56,10.91,50.0,4.86,184.0,27508.0,311.28,41.82,5.47,734568,920,0.4,0.3,652.0,116.0,50.37,18.2,1549.0,2254.0,3545.94,17189.24,5689.0,5432.0,33286.16,37676.63,1873.0,2151.0,6828.07,15709.54
10/04 17:26:06,,,,142.57,19390.1,20685.15,281.08,82.28,6.99,177.23,23653.47,26932.67,285.43,7.81,42.22,5.63,163.37,30429.7,296.51,43.25,6.1,734644,996,0.37,0.25,696.04,117.82,53.91,18.97,2075.25,1926.73,8631.92,13433.85,4425.74,4332.67,24548.48,30838.9,1944.55,1631.68,7843.89,11115.45
10/04 17:26:08,,,,171.29,23304.95,28508.91,302.5,89.58,5.82,124.75,11780.2,16978.22,230.52,2.83,22.84,5.51,198.02,24984.16,252.56,48.01,5.04,734720,1076,0.37,0.27,645.54,117.82,49.91,18.7,1447.52,1530.69,4250.78,11020.44,4347.52,3998.02,24122.02,30099.3,1730.69,1856.44,6461.56,13605.57
10/04 17:26:10,,,,162.38,14990.1,31011.88,283.3,95.36,6.14,169.31,20051.49,28469.31,286.58,9.96,71.73,5.89,200.99,32732.67,271.8,51.78,4.96,734800,1156,0.45,0.27,655.45,121.78,51.63,19.82,1738.61,2267.33,5515.8,16744.53,5188.12,3948.51,32232.72,28763.19,2218.81,2240.59,9806.96,15662.48
10/04 17:26:12,,,,152.0,13098.0,30626.0,287.66,127.62,6.63,114.0,16724.0,13408.0,264.32,2.23,19.56,6.34,132.0,16142.0,262.29,34.31,6.55,734868,0,0.37,0.25,658.0,116.0,50.62,18.74,1530.0,1359.0,5303.82,9430.34,3487.0,3395.0,17532.98,24380.49,1503.0,1269.0,5454.87,8662.79
10/04 17:26:14,,,,156.44,20118.81,23033.66,275.85,64.3,6.38,159.41,13007.92,30368.32,272.11,11.42,69.52,6.26,107.92,17267.33,297.23,24.94,6.72,734944,412,0.52,0.3,647.52,115.84,51.29,18.57,1690.1,1476.24,6822.55,9999.48,3684.16,3429.7,20000.81,24183.74,1858.42,1499.01,8125.75,10045.39
10/04 17:26:16,,,,164.36,20283.17,24398.02,271.86,141.7,6.07,194.06,26431.68,31786.14,300.0,12.97,59.32,5.14,96.04,11279.21,218.8,70.46,8.98,734792,488,0.5,0.27,650.5,118.81,49.94,19.01,1659.41,1952.48,5647.58,14528.07,4492.08,4053.47,25592.18,28063.81,1563.37,1591.09,5263.6,11421.73
10/04 17:26:18,,,,168.32,24504.95,26544.55,303.29,91.18,5.93,184.16,24530.69,28398.02,287.41,8.02,84.7,5.3,173.27,31992.08,275.86,69.63,5.76,735028,480,0.45,0.3,653.47,113.86,51.65,18.25,1666.34,2191.09,4592.34,16468.59,5145.54,4478.22,30765.05,31782.61,1989.11,2021.78,8189.05,14547.2
10/04 17:26:20,,,,155.45,20867.33,22247.52,277.36,59.45,5.92,145.54,17178.22,26718.81,301.61,8.83,66.03,6.19,163.37,23851.49,276.7,143.96,6.11,735184,556,0.4,0.25,650.5,122.77,49.84,19.54,1840.59,2040.59,6909.01,15077.56,4771.29,4223.76,28158.94,29296.41,1480.2,1761.39,4192.18,12917.13
10/04 17:26:22,,,,155.0,20136.0,21316.0,267.43,93.39,6.5,167.0,20970.0,21302.0,253.13,6.49,39.08,5.63,168.0,24768.0,289.73,56.83,5.99,735260,636,0.37,0.25,661.0,120.0,52.02,19.2,1366.0,1720.0,3208.61,12739.76,4998.0,4714.0,27505.57,32893.54,1532.0,1954.0,4365.4,14675.19
10/04 17:26:24,,,,146.53,18263.37,20320.79,263.31,74.7,6.81,128.71,18265.35,18722.77,287.37,3.61,24.92,6.46,190.1,25021.78,275.66,63.04,5.25,735340,688,0.37,0.25,645.54,112.87,50.6,17.93,1563.37,1898.02,4361.28,14182.23,4794.06,4547.52,26487.82,32101.68,1358.42,1666.34,2908.88,12376.45
10/04 17:26:26,,,,185.15,19235.64,32792.08,281.01,78.62,5.39,133.66,13683.17,23750.5,280.06,5.94,47.96,6.56,167.33,19627.72,266.05,105.2,5.96,735416,764,0.37,0.27,652.48,115.84,50.38,18.33,1576.24,1900.99,4531.46,14100.63,4352.48,4175.25,24703.77,29209.31,1870.3,1568.32,7741.6,10561.76
10/04 17:26:28,,,,80.2,4263.37,10689.11,186.44,98.7,7.4,67.33,2700.99,3382.18,90.35,1.27,31.01,6.22,73.27,4108.91,89.41,27.61,7.04,735492,792,0.32,0.17,647.52,111.88,51.26,17.58,775.25,276.24,426.5,900.85,1086.14,844.55,1506.67,4778.69,783.17,326.73,373.41,1372.92
10/04 17:26:30,,,,172.0,28186.0,26866.0,320.07,70.6,5.86,170.0,22030.0,29558.0,303.46,7.46,44.04,5.2,170.0,28978.0,282.55,51.05,5.74,735568,868,0.65,0.25,641.0,113.0,48.47,18.05,1828.0,2066.0,6761.05,15287.16,5290.0,4809.0,30677.59,34741.82,1741.0,1952.0,6039.49,14428.87
10/04 17:26:32,,,,179.21,22582.18,32013.86,304.65,93.7,5.57,161.39,20960.4,25362.38,287.03,5.56,32.61,5.6,174.26,27122.77,274.25,62.31,5.66,735644,944,0.37,0.27,650.5,111.88,51.02,17.87,1703.96,1728.71,5849.61,12387.15,4595.05,4160.4,26973.94,32155.37,1817.82,1936.63,6645.4,14093.26
10/04 17:26:34,,,,182.18,24829.7,25330.69,275.34,90.38,5.48,116.83,23132.67,17592.08,348.58,3.28,28.47,6.77,148.51,23447.52,290.36,90.79,6.72,735724,992,0.4,0.25,647.52,117.82,50.1,19.07,1398.02,1592.08,3731.53,11580.84,4681.19,4630.69,26125.94,34154.04,1449.5,1885.15,3987.36,14282.64
10/04 17:26:36,,,,124.75,15819.8,24227.72,321.02,45.65,6.9,146.53,23221.78,20336.63,297.26,4.65,32.45,5.67,149.5,21364.36,278.2,60.26,6.67,735800,1068,0.37,0.22,655.45,123.76,52.22,20.18,1647.52,1751.49,5661.88,12665.86,4468.32,4264.36,25131.42,30196.25,1610.89,1710.89,5587.0,12154.38
10/04 17:26:38,,,,152.48,20560.4,22055.45,279.49,42.88,6.25,152.48,17447.52,22881.19,264.49,6.33,32.05,5.76,138.61,16770.3,286.5,100.41,7.2,735876,1108,0.45,0.27,641.58,115.84,50.34,18.57,1455.45,1834.65,3914.75,13731.62,4349.5,4171.29,24735.15,30315.78,1379.21,1514.85,3639.01,11011.37
10/04 17:26:40,,,,182.0,22682.0,26002.0,267.49,53.02,5.51,170.0,30674.0,19636.0,295.94,10.88,64.37,5.92,164.0,18918.0,275.32,49.91,6.14,735952,1184,0.42,0.25,654.0,118.0,52.72,18.85,1627.0,1705.0,5349.43,12297.27,5036.0,5524.0,26977.6,40216.46,1380.0,1957.0,3170.7,14729.51
10/04 17:26:42,,,,165.05,22058.25,23300.97,274.82,70.66,6.05,184.47,31017.48,28184.47,320.94,10.71,76.16,5.42,181.55,25333.98,305.83,45.55,5.44,736024,1260,0.37,0.27,639.81,117.48,49.46,18.73,1766.02,2043.69,6105.37,15076.14,4851.46,5730.1,25635.58,42110.91,1690.29,1600.0,6299.4,11023.14
10/04 17:26:44,,,,169.31,27582.18,17996.04,269.2,70.98,5.89,162.38,27722.77,19857.43,293.02,5.32,30.99,5.04,157.43,27245.54,287.72,47.07,6.22,736104,396,0.45,0.25,645.54,119.8,51.72,19.32,1629.7,1654.46,5802.64,12006.79,4440.59,5020.79,22649.43,37335.86,1443.56,1566.34,4105.89,11185.18
10/04 17:26:46,,,,161.39,19710.89,26027.72,283.41,72.1,6.18,127.72,19758.42,16221.78,281.71,3.76,27.03,6.01,124.75,23906.93,293.37,49.7,6.37,736184,476,0.47,0.27,644.55,114.85,50.79,18.28,1422.77,1440.59,4150.84,10104.94,4213.86,3838.61,23727.21,26360.97,1643.56,1800.0,5434.08,13261.58
10/04 17:26:48,,,,168.0,21400.0,24894.0,275.56,89.05,6.0,159.0,23626.0,21338.0,282.79,6.08,38.13,5.81,192.0,27052.0,232.7,62.28,5.25,736260,468,0.4,0.27,657.0,119.0,52.19,19.16,1915.0,1704.0,7748.17,11556.6,4611.0,4494.0,25020.59,31910.21,1716.0,1799.0,5796.95,12876.21
10/04 17:26:50,,,,165.35,17255.45,26051.49,261.92,85.37,6.03,120.79,14960.4,19126.73,282.2,2.48,20.25,5.9,164.36,27960.4,299.58,39.73,5.86,736336,544,0.42,0.3,635.64,116.83,49.92,18.64,1762.38,1814.85,6782.96,12994.08,4300.0,3911.88,24354.81,27029.82,1484.16,1650.5,4373.73,11924.35
10/04 17:26:53,,,,166.0,26536.0,19942.0,279.99,90.05,6.02,175.0,22566.0,26448.0,280.08,6.77,38.84,5.66,151.0,16160.0,259.88,79.53,6.62,736448,620,0.18,0.35,635.0,119.0,50.28,19.14,1693.0,1677.0,6285.44,11802.16,4493.0,4813.0,23551.49,36441.87,1586.0,1599.0,5512.48,11357.94
10/04 17:26:55,,,,125.0,17370.0,21834.0,313.63,38.06,7.46,152.0,14280.0,27844.0,277.13,5.77,53.78,5.88,161.0,29440.0,289.27,99.48,6.21,736528,704,0.13,0.38,640.0,114.0,51.0,18.11,1499.0,1665.0,4806.49,12074.44,4182.0,3692.0,24189.61,24660.95,1668.0,1726.0,6019.37,12424.64
10/04 17:26:57,,,,177.0,17980.0,30484.0,273.81,61.67,5.65,196.0,25630.0,28186.0,274.57,9.78,53.62,5.09,167.0,24898.0,270.9,88.3,5.99,736600,780,0.15,0.33,653.0,121.0,51.24,19.77,1675.0,1688.0,5476.33,11737.93,4711.0,4578.0,26048.81,32311.76,1933.0,2017.0,7673.41,14349.23
10/04 17:26:59,,,,153.0,17888.0,24940.0,279.92,66.19,6.53,138.0,17334.0,21646.0,282.46,4.54,33.62,6.11,149.0,18424.0,284.94,55.51,6.7,736680,816,0.15,0.33,633.0,114.0,49.71,18.11,1554.0,1638.0,5222.62,11816.7,4139.0,4053.0,22086.46,29180.85,1573.0,1467.0,5572.77,10271.55
10/04 17:27:01,,,,148.0,15402.0,22298.0,254.73,101.69,6.76,156.0,19206.0,20206.0,252.64,3.82,26.84,5.56,150.0,21808.0,293.68,79.49,6.67,736756,892,0.15,0.35,639.0,114.0,49.55,18.61,1356.0,1490.0,3434.95,10624.38,4273.0,4012.0,23564.38,28490.1,1538.0,1781.0,4930.4,12948.42
10/04 17:27:03,,,,170.0,21954.0,24528.0,273.42,78.41,5.88,176.0,27200.0,25164.0,297.52,9.85,53.62,5.68,170.0,25072.0,273.75,66.48,5.88,736832,948,0.15,0.38,632.0,112.0,49.72,18.44,1486.0,1810.0,4071.03,13436.81,4870.0,4861.0,27751.53,35661.12,1555.0,1895.0,4380.16,13971.26
10/04 17:27:05,,,,172.0,24796.0,27486.0,303.97,78.84,5.81,170.0,19202.0,29138.0,284.35,12.36,66.54,5.88,143.0,24084.0,285.72,82.35,6.34,736912,1028,0.13,0.38,647.0,126.0,51.59,19.84,1769.0,1876.0,6227.63,13662.54,4690.0,4415.0,27554.48,30706.55,1710.0,1926.0,5719.17,14234.01
10/04 17:27:07,,,,162.0,20354.0,26036.0,286.36,85.43,6.17,189.0,22920.0,29658.0,278.19,9.04,38.38,5.29,102.0,15772.0,275.78,22.96,6.74,736984,1104,0.18,0.3,640.0,121.0,49.6,19.06,1727.0,1866.0,5813.03,13529.26,4355.0,3896.0,25288.67,27822.44,1672.0,1772.0,5868.77,12717.59
10/04 17:27:09,,,,164.36,21154.46,28683.17,303.23,58.4,6.02,107.92,17891.09,16601.98,319.61,3.1,47.5,7.08,200.0,27724.75,266.32,45.39,4.95,737064,1132,0.18,0.33,636.63,119.8,48.81,19.08,1647.52,1997.03,5228.38,14970.93,4698.02,4602.97,26846.64,33132.42,1515.84,1739.6,4450.03,12799.0
10/04 17:27:11,,,,161.0,16708.0,28988.0,283.83,70.02,6.22,148.0,18278.0,28176.0,313.88,4.29,29.26,6.17,120.0,15876.0,266.33,38.02,6.62,737140,1208,0.13,0.4,655.0,120.0,51.37,19.45,1672.0,1750.0,5792.87,12577.48,4106.0,3558.0,22562.88,25794.09,1850.0,1538.0,7693.63,10417.78
10/04 17:27:13,,,,150.0,24166.0,24256.0,322.81,123.63,6.67,158.0,19892.0,24234.0,279.28,5.61,33.59,6.01,167.0,20856.0,275.33,51.29,5.87,737216,344,0.13,0.35,645.0,118.0,49.67,18.87,1496.0,1584.0,4343.01,11306.74,4571.0,4685.0,25611.93,34432.75,1969.0,1925.0,8024.94,13697.46
10/04 17:27:15,,,,167.0,21936.0,26408.0,289.49,104.68,5.99,167.0,21702.0,21244.0,257.16,9.41,41.32,5.99,125.0,22864.0,291.97,20.54,5.82,737292,420,0.2,0.3,641.0,116.0,49.71,18.7,1730.0,1433.0,6835.9,9512.12,4151.0,4155.0,22278.95,28971.65,1596.0,1728.0,5205.55,12440.26
10/04 17:27:17,,,,153.0,18546.0,24050.0,278.41,129.75,6.54,175.0,29702.0,25096.0,313.13,9.0,42.17,5.49,153.0,28476.0,311.57,73.97,6.4,737348,500,0.15,0.33,642.0,112.0,49.03,17.73,1681.0,1653.0,5858.75,11762.21,4637.0,4787.0,25025.32,34062.56,1771.0,1804.0,6878.95,12925.15
10/04 17:27:19,,,,159.0,24966.0,24618.0,311.85,61.31,6.29,129.0,17448.0,16688.0,264.62,10.24,75.97,7.75,88.0,17712.0,299.34,24.11,7.28,737424,508,0.18,0.35,641.0,120.0,48.7,18.98,1435.0,1172.0,4898.2,8076.44,3554.0,3563.0,18813.7,25739.04,1554.0,1567.0,5647.74,11317.5
10/04 17:27:21,,,,165.0,24492.0,23850.0,292.98,66.77,6.06,119.0,18854.0,18334.0,312.5,3.22,28.87,6.79,113.0,17560.0,267.03,114.82,8.85,737504,584,0.15,0.3,637.0,119.0,48.81,19.14,1632.0,1555.0,5817.98,11260.47,4024.0,3964.0,22288.55,28490.87,1353.0,1545.0,3441.38,11456.0
10/04 17:27:23,,,,179.0,24408.0,22278.0,260.82,49.54,5.59,173.0,25522.0,28552.0,312.57,5.96,35.25,5.59,177.0,27838.0,271.88,58.38,5.65,737600,636,0.18,0.35,651.0,107.0,48.72,17.68,1788.0,1922.0,6659.77,13859.13,5104.0,5020.0,28134.66,35064.55,1826.0,1980.0,6621.79,14194.37
10/04 17:27:25,,,,162.0,19180.0,27650.0,289.07,56.25,6.17,153.0,18514.0,23110.0,272.05,3.46,22.78,5.95,156.0,21624.0,300.0,108.85,6.41,737676,716,0.15,0.38,634.0,119.0,48.29,18.43,1694.0,1926.0,5638.55,13917.05,4738.0,4364.0,27221.71,31521.54,1721.0,1918.0,5893.25,13842.28
10/04 17:27:27,,,,171.0,18482.0,32046.0,295.49,42.57,5.85,157.0,22324.0,21790.0,280.98,8.35,35.77,5.74,164.0,22434.0,271.84,78.94,5.9,737744,788,0.15,0.38,641.0,120.0,48.91,18.95,1777.0,1932.0,6490.29,13947.32,4686.0,4441.0,26677.1,31818.22,1780.0,1712.0,6788.45,12193.97
10/04 17:27:29,,,,152.0,19606.0,22024.0,273.88,95.62,6.58,148.0,19522.0,18628.0,257.77,4.2,51.02,6.08,142.0,20052.0,247.65,34.2,6.17,737828,820,0.18,0.33,637.0,122.0,48.95,19.08,1174.0,1450.0,1894.82,10610.21,4294.0,3839.0,23997.19,27677.83,1423.0,1775.0,3789.87,13268.15
10/04 17:27:31,,,,168.0,24076.0,24584.0,289.64,62.48,5.96,193.0,29656.0,30070.0,309.46,10.51,47.36,5.19,167.0,32228.0,302.4,67.16,5.93,737904,900,0.18,0.4,635.0,118.0,49.58,18.35,1937.0,2140.0,7506.94,15682.2,5139.0,5131.0,29357.77,36115.49,1974.0,1848.0,8320.47,12942.96
10/04 17:27:33,,,,167.0,22078.0,27160.0,294.84,86.2,5.99,204.0,24222.0,28654.0,259.2,10.77,52.02,4.9,181.0,25354.0,283.86,39.27,5.26,737984,952,0.18,0.38,639.0,119.0,48.67,18.68,1643.0,2021.0,5263.23,14908.28,5111.0,4955.0,29666.9,36011.14,1965.0,2086.0,7630.49,14992.82
10/04 17:27:35,,,,177.0,25690.0,26044.0,292.28,84.32,5.65,158.0,19680.0,29432.0,310.84,5.47,32.91,5.65,185.0,28908.0,301.61,50.92,5.41,738056,1024,0.2,0.4,641.0,116.0,49.85,18.72,1798.0,2241.0,6184.94,16668.47,5343.0,5170.0,31801.88,36503.08,1615.0,1986.0,4907.05,14711.11
