date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_await,dev_sdc_svctm,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sdg_tps,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_await,dev_sdg_svctm,cached,dirty,cpu_all_usr,cpu_all_sys,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB
10/04 18:20:13,,,,152.48,15099.01,24776.24,261.52,30.9,6.34,182.18,27936.63,21431.68,270.99,13.84,73.12,5.47,160.4,17512.87,260.19,69.12,6.22,780844,548,0.17,0.3,645.54,117.82,50.18,17.76,1494.06,1712.87,4233.74,12517.49,4754.46,4590.1,27088.43,33935.37,1402.97,1974.26,3092.19,14972.92
10/04 18:20:14,,,,159.0,22334.0,25388.0,300.14,43.87,6.16,185.0,20736.0,28582.0,266.58,12.91,94.73,5.41,151.0,20086.0,279.72,63.16,6.63,780888,544,0.38,0.3,647.0,116.0,49.29,18.22,1573.0,1827.0,4780.84,13536.53,4919.0,4731.0,27935.83,33024.22,1282.0,1817.0,2333.5,13849.99
10/04 18:20:15,,,,154.46,18261.39,19398.02,243.82,47.35,5.99,180.2,31794.06,21837.62,297.63,12.77,62.0,5.53,127.72,17201.98,270.62,78.67,6.34,780920,576,0.15,0.3,657.43,117.82,50.35,17.98,1354.46,1385.15,3720.31,9777.41,4011.88,4526.73,20636.03,34037.33,1514.85,1568.32,4713.13,11230.55
10/04 18:20:16,,,,155.0,20628.0,22814.0,280.27,32.99,5.94,171.0,18600.0,29128.0,279.11,11.53,95.57,5.85,126.0,20806.0,298.63,40.52,6.69,780920,576,0.4,0.23,656.0,119.0,52.53,18.39,1732.0,1602.0,6611.7,10932.79,4533.0,4153.0,26024.97,28585.35,1646.0,2003.0,5177.28,14956.97
10/04 18:20:17,,,,185.0,25832.0,25634.0,278.19,54.91,5.44,195.0,34956.0,22376.0,294.01,11.59,47.86,5.16,181.0,25502.0,281.23,56.7,5.56,780960,624,0.15,0.35,663.0,117.0,51.49,18.05,1759.0,1881.0,5912.35,13456.04,5432.0,5998.0,30482.35,43525.56,1743.0,2241.0,5300.14,16933.31
10/04 18:20:18,,,,177.0,24816.0,25700.0,285.4,39.39,5.65,208.0,34090.0,23372.0,276.26,11.56,59.99,4.81,138.0,25866.0,296.52,63.21,6.14,781040,716,0.4,0.28,649.0,114.0,49.68,17.61,1557.0,1486.0,4941.35,10337.53,4489.0,5120.0,23311.21,37096.32,1779.0,1812.0,6894.82,12682.23
10/04 18:20:19,,,,162.38,23497.03,22740.59,284.76,89.6,6.15,139.6,19554.46,19077.23,276.72,7.64,64.77,6.33,87.13,10671.29,278.16,15.42,7.15,781072,716,0.15,0.32,645.54,114.85,49.23,18.02,1521.78,1231.68,5272.19,8355.99,3413.86,3811.88,17100.53,28582.36,1385.15,1215.84,4114.53,8460.18
10/04 18:20:20,,,,160.0,19314.0,25630.0,280.9,103.17,6.25,175.0,28558.0,22192.0,290.0,8.51,46.91,5.71,124.0,19460.0,269.31,22.9,6.2,781104,748,0.4,0.25,654.0,118.0,51.12,18.32,1668.0,1988.0,5439.58,14784.25,4445.0,4209.0,24765.86,31483.42,1426.0,1477.0,4161.84,10413.46
10/04 18:20:21,,,,194.06,21041.58,36700.99,297.55,59.49,5.14,158.42,24073.27,21188.12,285.71,10.24,51.11,6.3,186.14,19031.68,243.01,42.62,5.36,781148,792,0.15,0.32,648.51,113.86,49.93,17.5,1501.98,1727.72,4334.92,12461.11,5133.66,5062.38,28858.97,35769.36,1668.32,2136.63,5183.75,15936.72
10/04 18:20:22,,,,162.0,20856.0,21622.0,262.21,43.07,5.65,164.0,26222.0,18854.0,274.85,10.34,57.24,6.1,166.0,22582.0,270.2,53.34,6.02,781192,836,0.4,0.23,664.0,122.0,51.4,18.83,1684.0,1293.0,6379.77,8211.75,4057.0,4646.0,20135.67,35302.78,1696.0,1670.0,6096.81,11716.77
10/04 18:20:23,,,,172.28,18219.8,25354.46,252.93,39.14,5.77,168.32,26372.28,20243.56,276.95,12.61,50.55,5.92,157.43,25029.7,270.84,85.4,6.27,781228,828,0.12,0.37,644.55,113.86,48.25,17.75,1564.36,1732.67,4851.34,12450.41,4700.0,4524.75,26163.98,31431.76,1641.58,1890.1,5132.83,13718.0
10/04 18:20:24,,,,153.0,22096.0,17234.0,257.06,30.42,6.39,177.0,25004.0,23794.0,275.69,11.03,105.03,5.65,142.0,17474.0,240.28,35.15,6.27,781268,868,0.4,0.3,655.0,118.0,50.71,17.87,1468.0,1682.0,4291.24,12288.29,3933.0,4456.0,19455.27,31685.85,1353.0,1132.0,3851.16,7515.46
10/04 18:20:25,,,,135.0,15014.0,19220.0,253.59,48.45,5.97,194.0,27932.0,25360.0,274.7,11.5,36.11,5.2,168.0,24146.0,280.7,53.26,5.95,781300,900,0.15,0.32,660.0,118.0,50.57,18.07,1461.0,1734.0,4031.56,12561.51,5102.0,4869.0,28437.81,33844.86,1538.0,2029.0,4229.34,15244.28
10/04 18:20:26,,,,154.0,22954.0,19900.0,278.27,29.14,5.94,169.0,24416.0,24616.0,290.13,11.82,69.71,5.92,161.0,23320.0,260.94,46.59,6.09,781348,948,0.43,0.23,661.0,118.0,52.49,18.07,1555.0,1796.0,4343.68,13380.63,4650.0,4738.0,25303.28,33120.07,1365.0,1648.0,3094.99,12140.47
10/04 18:20:27,,,,146.53,21962.38,20861.39,292.24,39.9,5.82,155.45,28085.15,16948.51,289.71,11.82,89.63,6.41,96.04,10621.78,253.71,16.47,6.71,781376,980,0.12,0.35,646.53,116.83,47.98,17.74,1387.13,1313.86,4194.02,9405.23,3739.6,4442.57,18446.08,32468.92,1185.15,1269.31,2616.69,9143.95
10/04 18:20:28,,,,129.0,14742.0,21712.0,282.59,23.58,6.16,166.0,25706.0,21130.0,282.14,10.54,60.57,6.02,119.0,18072.0,278.55,24.18,6.61,781424,976,0.35,0.28,653.0,120.0,51.17,18.7,1229.0,1505.0,2296.55,11187.38,4157.0,3753.0,22568.67,27779.68,1486.0,1501.0,4682.09,10801.37
10/04 18:20:29,,,,103.96,12772.28,12691.09,244.93,19.41,6.76,169.31,24803.96,20378.22,266.87,13.98,61.61,5.89,130.69,15512.87,235.42,29.67,6.82,781456,1008,0.12,0.35,651.49,117.82,51.12,18.21,1283.17,1842.57,2423.52,14047.1,4088.12,3637.62,22191.0,26982.94,1075.25,1141.58,1679.66,8077.29
10/04 18:20:30,,,,132.0,16684.0,19352.0,273.0,26.64,5.78,171.0,22120.0,24052.0,270.01,11.95,97.82,5.85,113.0,12746.0,214.57,22.18,6.35,781496,1052,0.38,0.23,656.0,114.0,50.22,17.43,1306.0,1549.0,3140.02,11378.46,4009.0,3640.0,21440.23,25184.41,1180.0,1389.0,2178.13,10168.53
10/04 18:20:31,,,,74.26,10166.34,10481.19,278.05,18.89,6.65,166.34,22477.23,19588.12,252.89,11.2,46.21,5.99,152.48,22528.71,271.57,31.05,6.13,781532,1088,0.15,0.35,654.46,119.8,50.02,18.33,1359.41,1397.03,3722.01,9864.06,3527.72,3506.93,18724.38,26015.88,1573.27,1295.05,5645.24,8871.24
10/04 18:20:32,,,,138.0,16402.0,21648.0,275.72,29.91,6.47,184.0,29528.0,24400.0,293.09,12.98,99.64,5.44,134.0,23336.0,323.12,51.85,7.32,781532,1088,0.38,0.25,654.0,117.0,51.4,18.26,1551.0,2079.0,4013.79,15780.15,4831.0,4716.0,27544.51,33542.13,1423.0,1595.0,3748.38,11657.94
10/04 18:20:33,,,,180.0,22376.0,26020.0,268.87,41.08,5.32,213.0,35612.0,32728.0,320.85,13.4,57.08,4.73,134.0,22958.0,290.34,28.09,6.5,781608,1136,0.12,0.4,642.0,119.0,49.76,17.93,1989.0,1958.0,8068.99,13953.25,4844.0,5170.0,26038.73,37339.82,1804.0,1708.0,6776.38,11805.6
10/04 18:20:34,,,,181.0,29710.0,23966.0,296.55,59.83,5.52,212.0,33746.0,24090.0,272.81,12.23,59.86,4.72,164.0,20768.0,276.59,39.93,6.1,781648,1176,0.4,0.3,644.0,121.0,49.62,18.52,1416.0,1909.0,3077.83,14282.04,5159.0,6060.0,27217.94,44475.97,1854.0,1800.0,7352.62,12734.02
10/04 18:20:35,,,,172.28,22378.22,26956.44,286.37,49.34,5.49,183.17,28994.06,22300.99,280.04,10.9,42.15,5.45,157.43,21738.61,289.87,88.13,6.34,781684,1212,0.17,0.32,639.6,120.79,48.87,18.65,1793.07,1794.06,6981.76,12722.7,4568.32,5224.75,23216.32,37774.49,1407.92,1501.98,3636.79,10825.52
10/04 18:20:36,,,,164.0,24658.0,26792.0,313.72,52.27,5.9,197.0,27620.0,24372.0,263.92,10.65,72.09,5.08,159.0,23992.0,269.58,56.08,6.29,781724,1256,0.4,0.28,648.0,127.0,50.99,19.53,1674.0,1840.0,5372.21,13277.27,4872.0,4964.0,27216.16,35422.28,1832.0,1932.0,6546.04,13822.9
10/04 18:20:37,,,,166.34,23819.8,22984.16,281.38,36.92,6.0,180.2,28700.99,22259.41,282.8,9.25,48.21,5.54,161.39,23685.15,281.29,73.35,6.18,781756,1292,0.35,0.37,641.58,121.78,50.62,18.71,1605.94,1719.8,5346.29,12348.86,4646.53,5246.53,24579.17,38035.78,1529.7,1682.18,4617.9,12234.54
10/04 18:20:38,,,,176.0,30584.0,19484.0,284.48,97.69,5.68,151.0,22980.0,17012.0,264.85,5.52,46.94,5.37,162.0,21682.0,269.14,68.6,6.17,781816,1320,0.38,0.38,635.0,111.0,48.45,16.57,1569.0,1172.0,5836.01,7416.21,4023.0,5088.0,19269.74,38364.66,1467.0,1558.0,4411.93,11187.55
10/04 18:20:39,,,,158.42,24075.25,20744.55,282.93,119.66,6.3,127.72,22497.03,12807.92,276.42,3.98,29.17,6.18,157.43,26946.53,287.8,71.48,6.34,781848,1352,0.12,0.37,645.54,118.81,49.28,18.42,1563.37,1502.97,5559.48,10528.68,4194.06,4378.22,22351.7,32301.51,1504.95,1696.04,4456.45,12337.0
10/04 18:20:40,,,,168.0,21976.0,24168.0,274.67,35.45,5.95,180.0,35074.0,20954.0,311.27,11.26,56.91,5.56,149.0,24102.0,275.96,94.97,6.71,781896,1400,0.4,0.28,651.0,122.0,50.84,18.58,1578.0,1646.0,5207.61,11665.21,4734.0,5156.0,25145.9,37661.34,1512.0,1829.0,4125.12,13486.15
10/04 18:20:41,,,,147.52,19057.43,21673.27,276.09,92.07,6.77,164.36,18758.42,24172.28,261.2,13.21,42.53,6.07,144.55,21120.79,298.48,54.08,6.17,781928,1432,0.15,0.37,637.62,110.89,50.72,17.08,1749.5,1560.4,6974.25,10771.13,4188.12,4262.38,22218.89,30482.57,1875.25,1623.76,7571.06,11367.28
10/04 18:20:42,,,,170.0,22656.0,25894.0,285.59,100.87,5.88,195.0,33810.0,21332.0,282.78,13.32,90.06,5.13,171.0,26246.0,276.44,39.43,5.82,781972,1476,0.43,0.25,661.0,124.0,52.25,18.73,1462.0,1636.0,3988.2,11696.95,4949.0,5385.0,26681.07,39134.33,1623.0,2015.0,4904.08,14848.62
10/04 18:20:43,,,,171.0,18324.0,27640.0,268.8,71.23,5.46,168.0,21568.0,19884.0,246.74,14.14,54.58,6.01,187.0,23792.0,290.55,43.68,5.4,782004,228,1.89,0.42,650.0,115.0,50.78,17.43,1291.0,1639.0,2571.27,12052.51,4964.0,4925.0,27088.24,35356.15,1631.0,1985.0,4947.5,14881.31
10/04 18:20:44,,,,155.0,20758.0,21454.0,272.34,39.74,6.18,174.0,24788.0,27188.0,298.71,12.96,85.84,5.75,161.0,20882.0,254.21,72.09,6.21,782044,276,0.8,0.3,637.0,112.0,49.6,17.23,1537.0,1828.0,4840.73,13423.46,4721.0,4632.0,26115.64,33134.61,1822.0,1762.0,7262.6,12370.69
10/04 18:20:45,,,,161.39,21380.2,26863.37,298.93,41.46,5.59,175.25,27912.87,23065.35,290.89,13.78,87.52,5.69,153.47,20174.26,254.06,84.22,6.5,782080,312,0.17,0.35,649.5,119.8,51.18,18.16,1397.03,1893.07,3209.75,14290.7,4930.69,4816.83,27256.32,34403.79,1521.78,1772.28,4138.69,13055.27
10/04 18:20:46,,,,121.0,14354.0,22934.0,308.17,34.07,6.65,193.0,26258.0,26064.0,271.1,12.06,59.54,5.18,151.0,21330.0,262.95,85.12,6.62,782120,352,0.45,0.3,655.0,120.0,50.54,18.2,1526.0,1797.0,4268.14,13172.41,4708.0,4205.0,26223.68,29801.29,1601.0,1803.0,4844.09,13158.97
10/04 18:20:47,,,,103.96,12732.67,11984.16,237.75,14.66,6.33,134.65,23538.61,15005.94,286.25,3.89,67.85,6.47,157.43,20893.07,259.06,85.1,6.34,782156,392,0.15,0.35,660.4,121.78,52.41,18.96,1357.43,1203.96,4157.68,8228.48,3423.76,3913.86,16284.8,28627.37,1244.55,1113.86,3077.13,7556.07
10/04 18:20:48,,,,174.0,25002.0,22504.0,273.02,36.33,5.08,149.0,29532.0,14520.0,295.65,5.62,37.26,6.34,190.0,32316.0,297.99,69.83,5.26,782200,456,0.38,0.25,646.0,122.0,49.53,18.38,1636.0,1750.0,5448.1,12691.19,4997.0,5467.0,26690.61,39811.31,1438.0,1879.0,3678.28,13894.85
10/04 18:20:49,,,,149.5,24960.4,19893.07,300.01,36.77,5.84,136.63,16762.38,20984.16,276.26,4.34,26.73,6.21,184.16,21801.98,286.95,34.75,5.42,782236,492,0.12,0.37,649.5,117.82,52.39,17.96,1442.57,1451.49,4257.36,10290.97,4249.5,4970.3,21687.17,36736.12,1678.22,1661.39,6109.52,11811.57
10/04 18:20:50,,,,153.0,16334.0,25922.0,276.18,36.52,5.95,161.0,23732.0,22344.0,286.19,6.0,42.03,5.45,161.0,20646.0,282.78,103.21,6.21,782280,536,0.4,0.28,639.0,119.0,49.01,18.39,1415.0,1504.0,3915.05,10733.32,4775.0,4737.0,26730.5,32818.4,1479.0,1958.0,4051.56,14765.84
10/04 18:20:51,,,,150.5,19275.25,19744.55,259.28,39.71,6.08,148.51,21986.14,16687.13,260.4,4.91,30.55,5.94,168.32,21805.94,273.56,49.96,5.92,782312,568,0.15,0.32,633.66,110.89,49.58,16.61,1347.52,1471.29,3527.11,10688.41,4156.44,4445.54,21549.52,32828.24,1529.7,1494.06,5070.94,10475.98
10/04 18:20:52,,,,164.0,26750.0,23732.0,307.82,48.51,6.1,192.0,26798.0,26910.0,279.73,10.91,41.52,5.2,158.0,30066.0,276.24,95.27,6.33,782356,612,0.4,0.28,658.0,123.0,51.38,18.9,1741.0,1929.0,5746.89,13966.21,4801.0,4470.0,27173.33,34147.0,1822.0,1913.0,6785.06,13825.83
10/04 18:20:53,,,,142.0,21400.0,20528.0,295.27,26.4,6.07,156.0,24430.0,18674.0,276.31,10.94,71.78,6.46,161.0,24166.0,280.29,95.71,6.25,782388,604,0.15,0.35,653.0,124.0,52.3,18.96,1523.0,1619.0,4591.25,11541.24,4363.0,4744.0,23592.24,33736.51,1626.0,1753.0,5582.8,12634.62
10/04 18:20:54,,,,148.0,27904.0,17998.0,310.15,33.36,6.3,158.0,27422.0,19194.0,295.04,11.26,51.8,6.34,163.0,27726.0,287.5,46.64,6.14,782432,648,0.35,0.3,643.0,113.0,50.47,17.09,1510.0,1570.0,4614.14,11133.59,4391.0,5059.0,22586.63,37355.69,1661.0,1586.0,6093.46,11311.6
10/04 18:20:55,,,,138.61,14693.07,22720.79,269.91,40.25,5.74,168.32,23586.14,19271.29,254.62,11.41,75.9,5.92,187.13,27287.13,283.44,62.67,5.33,782468,684,0.17,0.32,653.47,117.82,52.08,17.96,1659.41,1790.1,5484.26,12900.65,4529.7,4524.75,24408.61,32094.49,1569.31,1568.32,4869.17,11212.47
10/04 18:20:56,,,,165.0,24308.0,27766.0,315.6,36.06,5.62,173.0,23048.0,24770.0,276.4,12.21,94.75,5.78,164.0,31102.0,290.27,87.71,6.1,782508,724,0.38,0.3,647.0,117.0,51.52,17.8,1707.0,1980.0,5564.05,14623.33,5392.0,4695.0,31818.25,32527.04,1755.0,2280.0,5416.68,17227.85
10/04 18:20:57,,,,146.53,18225.74,20566.34,264.73,29.49,5.83,195.05,27491.09,28867.33,288.94,9.06,47.46,5.05,191.09,27817.82,297.31,63.65,5.22,782540,760,0.17,0.4,638.61,116.83,50.91,17.69,1587.13,1849.5,4993.75,13529.61,5126.73,5123.76,28602.84,37997.24,1576.24,1972.28,4708.19,14651.14
10/04 18:20:58,,,,175.0,20990.0,25688.0,266.73,36.48,5.71,168.0,27614.0,19114.0,278.14,12.79,41.38,5.95,174.0,24600.0,277.41,72.8,5.75,782580,784,0.38,0.25,652.0,123.0,50.74,18.9,1858.0,2048.0,6859.09,14762.38,5029.0,5122.0,27680.24,36219.1,1720.0,1835.0,5765.05,13158.77
10/04 18:20:59,,,,142.57,15269.31,22516.83,265.03,64.03,6.4,161.39,21348.51,21502.97,265.52,14.45,95.96,6.18,179.21,28182.18,258.6,47.82,5.56,782620,820,0.15,0.4,651.49,122.77,51.32,19.02,1577.23,1554.46,5302.29,10994.73,3983.17,3797.03,20817.67,27974.48,1473.27,1357.43,4468.14,9478.08
10/04 18:21:00,,,,174.0,22108.0,28232.0,289.31,44.44,5.55,174.0,26070.0,20402.0,267.08,13.65,42.21,5.75,172.0,23636.0,279.2,74.64,5.62,782660,860,0.4,0.33,644.0,114.0,49.28,17.16,1777.0,2218.0,5626.23,16581.96,5066.0,5112.0,28041.76,36671.5,1508.0,1664.0,4331.28,12004.34
10/04 18:21:01,,,,156.0,16588.0,21568.0,244.59,27.69,5.35,165.0,21360.0,23672.0,272.92,12.14,115.28,6.1,165.0,26962.0,287.98,44.05,5.61,782696,896,0.15,0.37,660.0,115.0,52.8,17.43,1539.0,1699.0,4338.21,12346.01,4630.0,4314.0,25897.32,29326.23,1539.0,1819.0,4055.21,13455.88
10/04 18:21:02,,,,141.0,22130.0,20550.0,302.7,27.84,6.25,185.0,32464.0,18018.0,272.88,11.17,58.67,5.41,150.0,24770.0,295.52,29.15,6.23,782740,940,0.4,0.28,649.0,121.0,50.42,18.52,1527.0,1544.0,4848.66,10967.52,4576.0,5140.0,24247.53,37461.19,1576.0,1780.0,4825.72,13137.86
10/04 18:21:03,,,,185.15,19508.91,26772.28,249.97,52.29,5.39,159.41,18687.13,23491.09,264.6,10.27,66.55,6.26,174.26,29005.94,315.44,45.88,5.71,782772,932,0.15,0.35,644.55,117.82,51.27,18.13,1771.29,2180.2,5906.9,16335.21,5100.0,4742.57,29275.36,32425.79,1851.49,1721.78,7261.48,12108.49
10/04 18:21:04,,,,165.0,20032.0,21378.0,250.97,53.44,5.99,165.0,28044.0,18130.0,279.84,10.95,85.81,6.06,170.0,22968.0,276.12,73.64,5.88,782816,976,0.45,0.33,654.0,116.0,52.0,17.62,1503.0,1508.0,4593.33,10417.2,4312.0,5104.0,21309.17,36651.96,1492.0,1567.0,4104.01,11238.12
10/04 18:21:05,,,,176.24,22344.55,25318.81,270.45,46.92,5.5,191.09,27685.15,26532.67,283.73,13.11,47.53,5.22,165.35,22809.9,269.76,48.22,6.04,782844,1004,0.15,0.35,649.5,121.78,51.87,18.71,1811.88,1773.27,6950.01,12558.61,4716.83,4918.81,26033.02,36269.67,1620.79,1895.05,4992.39,13766.57
10/04 18:21:06,,,,182.0,22980.0,24864.0,262.88,45.65,5.49,169.0,21574.0,22976.0,263.61,12.48,81.91,5.92,141.0,16570.0,253.87,83.32,7.09,782892,1052,0.43,0.28,634.0,110.0,47.48,16.65,1573.0,1793.0,4564.11,13135.43,4601.0,4545.0,25341.38,31711.25,1477.0,1685.0,4200.1,12137.01
10/04 18:21:07,,,,167.33,24384.16,19839.6,264.3,68.34,5.96,174.26,20788.12,22376.24,247.7,12.42,37.18,5.72,145.54,19639.6,256.6,96.78,6.85,782928,1088,0.15,0.35,648.51,120.79,52.83,18.4,1290.1,1363.37,2847.59,9705.83,4407.92,4529.7,23357.76,32026.0,1416.83,1815.84,3501.8,13562.83
10/04 18:21:08,,,,169.0,20616.0,24810.0,268.79,68.07,5.92,189.0,26590.0,25810.0,277.25,13.5,92.1,5.29,165.0,20982.0,264.79,87.84,6.06,782968,1108,0.45,0.33,647.0,122.0,51.14,18.6,1391.0,1901.0,2728.08,14124.03,5057.0,4968.0,28172.12,35574.99,1672.0,1874.0,5380.53,13476.2
10/04 18:21:09,,,,165.0,18238.0,24938.0,261.67,58.62,5.96,188.0,36958.0,25492.0,332.18,14.14,69.42,5.36,152.0,20104.0,298.55,38.31,5.85,782984,1140,0.2,0.32,642.0,119.0,51.22,18.16,1301.0,1958.0,2643.33,15129.36,5188.0,5378.0,29251.23,40595.16,1475.0,1818.0,4210.79,13512.44
10/04 18:21:10,,,,107.0,17558.0,14896.0,303.31,133.51,9.35,172.0,29570.0,21976.0,299.69,11.87,92.57,5.81,100.0,17340.0,271.6,22.56,7.4,783032,1184,0.45,0.23,639.0,120.0,49.73,18.45,1252.0,1096.0,3539.99,7571.52,3396.0,3885.0,16959.02,28458.91,1497.0,1401.0,5339.11,9995.31
10/04 18:21:11,,,,185.15,30231.68,23639.6,290.96,62.47,5.39,151.49,24984.16,18211.88,285.15,12.48,97.73,6.58,178.22,29956.44,317.36,53.01,5.39,782836,1220,0.17,0.35,643.56,114.85,51.31,17.34,1465.35,1949.5,3829.06,14860.69,5156.44,5519.8,29423.39,40562.56,1447.52,1843.56,3852.69,13849.29
10/04 18:21:12,,,,52.0,7806.0,6536.0,275.81,16.19,7.0,130.0,20700.0,14824.0,273.26,13.53,107.24,7.7,139.0,24578.0,289.22,48.01,5.95,783452,1260,0.4,0.2,632.0,117.0,49.18,17.78,1340.0,945.0,4748.71,6208.17,2973.0,2997.0,14779.09,22245.42,1279.0,1147.0,3765.46,8105.55
10/04 18:21:13,,,,136.63,19827.72,20746.53,296.96,31.64,6.36,176.24,25289.11,21445.54,265.18,13.54,47.81,5.66,139.6,14312.87,274.87,68.37,7.15,783256,1252,0.22,0.3,642.57,121.78,49.21,18.71,1477.23,1360.4,4793.1,9531.49,3940.59,4534.65,20265.05,34863.62,1610.89,1604.95,5698.15,11480.81
10/04 18:21:14,,,,114.0,13692.0,19818.0,293.95,23.39,6.33,163.0,22010.0,23256.0,277.71,15.91,104.39,6.13,157.0,21148.0,235.06,70.99,6.37,782940,1288,0.5,0.33,639.0,119.0,49.64,17.93,1600.0,1609.0,5211.91,11461.83,3913.0,3593.0,21629.33,24943.28,1434.0,1482.0,4098.81,10324.09
10/04 18:21:15,,,,126.73,20950.5,19558.42,319.64,30.55,6.7,202.97,32837.62,21172.28,266.1,11.68,63.4,4.92,125.74,19972.28,288.99,20.92,5.82,783232,1328,0.12,0.35,641.58,115.84,50.43,17.63,1599.01,1600.0,5646.08,11505.72,4243.56,4704.95,22115.58,34516.17,1379.21,1455.45,4047.48,10450.0
10/04 18:21:16,,,,133.0,25266.0,15256.0,304.68,29.32,5.91,173.0,26406.0,19106.0,263.08,13.44,61.45,5.78,136.0,19396.0,293.47,30.5,5.73,783276,1372,0.45,0.25,659.0,117.0,51.57,17.8,1214.0,1339.0,2498.81,9890.79,4189.0,4922.0,20925.69,36192.81,1302.0,1487.0,2992.05,11262.84
10/04 18:21:17,,,,178.22,23099.01,26168.32,276.44,37.86,4.97,182.18,26645.54,23877.23,277.33,11.21,70.36,5.47,156.44,24687.13,260.43,38.41,5.45,783304,1404,0.15,0.35,635.64,112.87,47.9,17.19,1552.48,1756.44,5042.87,12728.96,4866.34,4817.82,27667.04,33258.71,1646.53,1907.92,5239.14,13987.58
10/04 18:21:18,,,,139.0,17088.0,23022.0,288.56,23.36,5.8,174.0,26272.0,19914.0,265.44,12.12,65.25,5.75,138.0,17270.0,252.49,28.14,6.16,783352,240,0.4,0.25,649.0,120.0,51.39,18.5,1647.0,1708.0,5908.37,12319.96,4234.0,4432.0,22017.56,31047.33,1431.0,1422.0,3968.39,9914.91
10/04 18:21:19,,,,136.0,16426.0,20754.0,273.38,21.82,6.07,171.0,27624.0,19374.0,274.84,13.48,71.06,5.89,160.0,24810.0,284.54,34.31,6.25,783388,284,0.15,0.32,645.0,117.0,51.15,17.8,1586.0,1686.0,5156.93,12177.26,4528.0,4668.0,24338.43,32721.45,1340.0,1568.0,3303.04,11340.21
10/04 18:21:20,,,,133.0,18266.0,14398.0,245.59,22.05,6.54,179.0,22134.0,24832.0,262.38,13.01,97.56,5.59,94.0,13450.0,250.7,27.48,7.71,783400,296,0.35,0.25,639.0,117.0,50.17,18.01,1289.0,1278.0,3377.43,9005.5,3780.0,3583.0,20091.74,25522.86,1321.0,1643.0,2989.07,12206.15
10/04 18:21:21,,,,144.55,15712.87,15506.93,215.97,28.04,6.23,185.15,30415.84,20849.5,276.89,13.65,37.87,5.39,127.72,13211.88,216.25,19.32,5.93,783464,360,0.15,0.3,645.54,111.88,48.67,16.68,1384.16,1529.7,3735.8,11204.16,3897.03,4323.76,19733.51,30329.24,1156.44,1171.29,2012.73,8073.76
10/04 18:21:22,,,,107.0,10536.0,19684.0,282.43,18.01,6.91,172.0,26064.0,22090.0,279.97,12.75,95.23,5.81,90.0,9934.0,306.84,30.39,6.81,783476,372,0.38,0.25,643.0,119.0,50.83,18.39,1278.0,1528.0,3169.94,11481.23,3888.0,3814.0,20883.75,27672.62,1263.0,1356.0,3238.79,9864.9
10/04 18:21:23,,,,104.95,12154.46,17924.75,286.6,22.67,6.43,177.23,25738.61,23728.71,279.12,13.68,70.08,5.63,125.74,18570.3,292.27,26.53,6.19,783540,428,0.15,0.32,654.46,122.77,52.62,18.77,1517.82,1338.61,5262.36,9330.84,3744.55,3713.86,19958.15,28307.72,1475.25,1382.18,5041.59,9787.88
10/04 18:21:24,,,,146.0,15562.0,22460.0,260.42,47.53,6.1,184.0,25360.0,25422.0,275.99,13.42,96.11,5.43,156.0,23024.0,256.33,30.23,5.91,783580,468,0.4,0.3,644.0,115.0,48.36,17.47,1596.0,1616.0,5372.84,11546.53,4404.0,4101.0,24527.4,29271.33,1528.0,1813.0,4374.05,13354.29
10/04 18:21:25,,,,163.37,31641.58,22956.44,334.21,44.04,5.89,194.06,25865.35,28788.12,281.63,11.82,63.03,5.14,173.27,25625.74,286.64,36.54,5.71,783616,504,0.12,0.42,654.46,118.81,49.86,18.27,1681.19,2156.44,5212.55,16153.36,5275.25,5622.77,30043.59,40924.33,1900.0,1925.74,7219.75,13860.79
10/04 18:21:26,,,,166.0,22830.0,26156.0,295.1,55.19,6.02,189.0,33944.0,24602.0,309.77,12.25,58.16,5.29,168.0,21340.0,285.98,41.4,5.81,783664,552,0.43,0.23,666.0,124.0,52.83,18.96,1505.0,1653.0,4440.99,11947.56,4728.0,5731.0,24441.29,42147.55,1606.0,1739.0,5268.27,12627.58
10/04 18:21:27,,,,178.0,27254.0,22450.0,279.24,83.27,5.67,168.0,29622.0,26440.0,333.7,11.98,69.26,6.01,191.0,27048.0,302.41,57.48,5.28,783696,584,0.15,0.4,661.0,111.0,50.96,16.71,1502.0,1910.0,3885.56,14489.23,5303.0,5997.0,29680.85,44221.38,1715.0,1938.0,5770.19,14362.05
