Latency_172.18.158.42_log,Latency_172.16.158.32_log,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_await,dev_sdc_svctm,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sdg_tps,dev_sdg_tps,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_await,dev_sdg_svctm,cached,dirty,cpu_all_usr,cpu_all_sys,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB
5.267503,4.407102,173,25802,22436,278.83,56.9,5.64,191,28014,21360,258.5,12.75,77.1,5.24,158,22682,23716,293.66,31.82,6.05,826004,1276,0.23,0.4,637,110,49.28,17.38,1559,1805,4911.3,12995.1,4695,5333,24141.36,38447.97,1592,1544,5403.37,10732.13
5.267503,4.407102,157,16880,27772,284.41,37.11,5.43,147,24032,18676,290.53,6.13,34.99,5.63,113,18002,15498,296.46,24.19,6.42,826080,1352,0.23,0.35,642,111,50.87,17.67,1688,1894,5199.51,13849.73,4596,4316,24768.08,29512.69,1337,1458,3185.74,10504.66
5.267503,4.407102,155,20644,25730,299.19,39.9,5.84,163,25444,25236,310.92,6.4,59.38,5.8,165,23646,25346,296.92,44.72,5.41,826156,132,0.25,0.4,641,109,50.32,17.79,1810,1503,7348.19,9887.37,4402,4890,23143.93,35214.83,1655,1818,5038.96,13218.18
5.299462,4.432681,90,11582,11918,261.11,102.93,11.1,165,27130,21224,293.05,8.28,53.81,5.58,119,17546,19864,314.37,37.35,6.55,826220,412,0.23,0.4,646,109,50.24,17.77,1764,1533,7167.27,10663.98,3865,4036,20091.74,28381.04,1733,1314,6839.43,8819.2
5.299462,4.432681,155,20984,22070,277.77,97.45,6.45,131,19414,11452,235.62,12.3,93.47,7.63,121,12226,16476,237.21,42.17,6.83,826404,492,0.35,0.35,651,109,50.85,17.99,1396,1207,3957.8,8079.43,3540,3628,15936.59,25734.28,1659,1151,6342.2,6980.2
4.973543,4.402829,131,24176,16514,310.61,28.42,6.21,182,29064,19836,268.68,17.16,91.29,5.49,145,20610,19446,276.25,81.51,6.9,826300,444,0.33,0.43,654,104,51.57,17.22,1455,1438,4006.84,10169.32,4290,4966,21823.99,36739.73,1404,1596,3650.86,11733.38
4.973543,4.402829,172,23622,28130,300.88,49.24,5.81,198,33622,22324,282.56,12.12,57.61,5.05,176,27054,25162,296.68,90.28,5.68,826228,516,0.33,0.38,646,113,50.09,18.3,1630,2189,3940.31,16576.13,5425,5805,27611.77,41918.76,1533,1604,4384.88,11187.41
4.973543,4.402829,144,19350,30160,343.82,86.64,6.12,182,31964,19674,283.73,12.9,82.24,5.49,175,20528,23096,249.28,40.25,5.71,826540,640,0.28,0.4,650,105,50.81,17.03,1660,1785,5281.63,12758.36,5025,5190,27119.85,36292.11,1822,1934,6390.47,13674.95
5.098889,4.453272,190,28186,32614,320,62.11,5.26,197,33244,26334,302.43,10.87,51.45,5.08,175,21272,27668,279.66,51.67,5.71,826616,668,0.25,0.28,642,108,49.52,17.22,1894,2347,6099.24,17687.28,5702,5942,32712.32,42050.9,1855,2116,5870.23,15305.35
5.098889,4.453272,182,29936,23898,295.79,37.79,5.45,183,30978,24348,302.33,9.2,84.63,5.46,169,30726,20448,302.8,97.29,5.92,826696,748,0.28,0.4,641,112,49.84,18.21,1587,1691,4768.15,12122.78,5553,6311,29882.05,46304.46,1363,2123,2100.17,16428.83
5.092275,4.502946,186,26100,29082,296.68,46.49,5.2,184,27594,20946,263.8,11.98,56.27,5.44,102,15008,15018,294.37,19.39,6.64,826776,800,0.28,0.35,649,108,50.78,17.43,1629,1608,5150.32,11464.25,4455,4631,23327.12,34181.54,1657,1621,5756.07,11293.24
5.092275,4.502946,162,25440,23506,302.14,25.91,5.37,175,28352,22172,288.71,13.22,77.01,5.71,167,23764,25650,295.89,42.4,5.49,826852,876,0.28,0.4,646,103,50.19,16.55,1797,1796,6220.52,12970.89,4848,5495,25851.95,39682.73,1627,1847,4993.47,13334.03
5.092275,4.502946,155,19730,19542,253.37,28.49,5.83,160,22788,20306,269.34,11.05,59.83,6.25,184,24212,25180,268.43,48.69,5.43,826924,968,0.28,0.35,623,113,48.95,18.27,1536,1631,4639.34,11614.25,4552,4851,23793.16,33715.08,1443,1642,3666.72,12024.08
5.038326,4.679455,179,25246,22492,266.69,36.61,5.22,162,25790,24380,309.69,13.57,123.59,6.18,139,20696,14098,250.32,30.84,6.27,827004,1000,0.28,0.33,656,105,51.17,17.03,1515,1602,4226.05,11565.88,4592,4902,23721.8,36251.09,1300,1591,2490.38,11823.29
5.038326,4.679455,156,21072,23586,286.27,34.39,5.63,189,29808,20686,267.16,12.26,58.01,5.29,119,17274,18424,299.98,21.86,6.33,827080,1076,0.25,0.38,652,113,50.37,17.77,1893,1675,7298.93,11204.24,4483,4913,21904.49,34456.44,1733,1652,5962.62,11158.73
4.851203,4.4009,141,17134,23610,288.96,37.63,5.62,178,23010,27496,283.74,12.4,81.52,5.62,140,23030,19536,304.04,24.66,5.98,827156,1116,0.25,0.38,640,109,49.66,17.52,1657,1569,5956.1,10969.31,4631,4632,24674.96,31665.89,1518,1780,3875.64,13161.61
4.851203,4.4009,140,14656,21276,256.66,26.19,6,175,26186,20928,269.22,12.62,59.55,5.71,167,29898,15482,271.74,38.61,5.46,827232,1196,0.28,0.35,637,111,48.54,18.12,1377,1408,3552.04,9947.1,4613,4936,23892.54,35993.38,1515,1773,4439.51,12939.26
4.851203,4.4009,121,11328,26002,308.51,24.68,6.55,160,27922,16854,279.85,12.94,138.84,6.25,120,20072,15508,296.5,23.74,6.59,827308,1280,0.23,0.33,655,116,50.34,18.72,1348,1248,3522.14,8676.2,3822,4089,18767.45,29952.79,1665,1460,6135.48,9925.49
4.361841,4.409747,145,20472,22294,294.94,21.57,5.72,156,26104,18334,284.86,12.34,86.43,6.41,167,21642,21664,259.32,59.68,5.99,827400,1408,0.3,0.43,655,116,49.4,18.72,1616,1798,4821.27,13020.77,4735,4804,25428.33,33945.05,1550,1822,4778.02,13095.95
4.361841,4.409747,193,34140,22290,292.38,50.98,5.18,181,27728,29212,314.59,12.42,78.4,5.52,168,18260,31426,295.75,39.84,5.79,827480,1488,0.28,0.4,657,119,51.1,19.14,1572,2200,3609.11,16654.04,5807,5762,33567.84,40750.3,1638,2231,4450.19,16835.67
5.003387,4.449216,169.31,25849.5,18960.4,264.67,42.25,5.6,188.12,30918.81,24704.95,295.68,12.71,49.47,5.26,178.22,26683.17,25625.74,293.51,38.82,5.47,827552,472,0.25,0.38,654.46,116.83,51.46,18.66,1466.34,1745.54,3902.55,12709.06,4688.12,5566.34,23846.47,41907.16,1687.13,1517.82,6010.42,10496.74
5.003387,4.449216,140,22218,21210,310.2,35.48,5.91,184,31664,17952,269.65,12.93,69.86,5.43,141,23930,16532,286.96,30.1,6.67,827628,564,0.28,0.38,651,112,50.3,17.75,1306,1412,3217.32,10269.88,4114,4901,19781.15,39257.68,1432,1363,4241.7,9358.9
5.003387,4.449216,180,28340,18926,262.59,43.86,5.38,178,29456,19572,275.44,12.36,54.06,5.62,166,21094,24918,277.18,36.22,5.98,827708,644,0.28,0.43,662,119,51.62,18.89,1488,2035,3115.23,15295.16,4982,5543,25369.64,39841.96,1522,1433,4637.97,9701.9
5.009651,4.506667,146,22224,21448,299.12,33.49,5.84,170,28362,23988,307.94,13.28,98.15,5.88,187,28622,24632,284.78,52.59,5.35,827780,484,0.25,0.38,648,112,49.57,18,1300,1764,1713.7,13419.48,5152,5520,28075.85,40001.09,1682,1980,4997.15,14880.49
5.009651,4.506667,75,7864,11732,261.28,14.99,6.4,168,22786,21504,263.63,9.21,78.9,5.65,62,10134,10628,334.87,14.55,7.21,827860,596,0.23,0.35,653,119,50.5,18.93,1282,1295,3176.11,9280.75,3133,2978,14613.74,20692.32,1091,864,1738.54,5692.69
5.31281,4.45518,99,9924,10202,203.29,19.41,6.14,142,25432,17580,302.9,4.58,28.75,5.8,109,12832,11868,226.61,38.02,6.45,827936,644,0.28,0.33,654,121,51.69,19.27,1223,1134,2421.98,7955.64,3044,3452,12930.84,24356.03,1303,808,4049.4,4898.71
5.31281,4.45518,172,20524,25638,268.38,35.83,5.47,164,28842,19094,292.29,5.99,36.06,5.57,179,27952,23906,289.71,37.12,5.55,827988,712,0.25,0.43,649,119,51.26,19.14,1652,1956,4804.59,14473.33,5167,5521,28694.77,39312.34,1893,1968,6968.49,13963.14
5.31281,4.45518,133,15956,19810,268.92,30.74,6.33,197,37882,19530,291.43,7.44,33.82,5.07,183,21042,28180,268.97,68.93,5.46,828096,820,0.25,0.38,654,111,50.79,17.69,1655,1458,6103.12,9707.64,4435,5226,21914.33,37831.5,1536,1660,4581.75,11820.74
5.365321,4.343468,153,17930,25292,282.5,46.89,5.97,202,31958,25660,285.24,12.42,74.98,4.95,161,26784,25474,324.58,61.34,5.63,828168,852,0.28,0.45,654,119,51.54,19.14,1810,1683,6255.58,11449.88,5279,5558,26326.48,38735.78,1851,2037,5793.37,14664.92
5.365321,4.343468,103,13208,16636,289.75,24.42,7.1,157,27100,21166,307.43,6.28,38.94,5.73,181,27702,27598,305.52,47.34,5.48,828252,944,0.28,0.4,644,116,49.82,18.7,1619,1789,5586.87,12828.12,4816,4916,25851.11,34375.56,1409,1699,3390.57,12759.52
5.203297,4.432697,157,24186,27004,326.05,46.01,6.28,195,37994,24800,322.02,12.64,64.88,5.13,135,24154,20656,331.93,29.27,6.3,828328,988,0.25,0.38,654,114,51.3,18.16,1797,1886,6401.91,13734.17,5309,5926,28723.31,43381.21,1670,1944,5231.46,14378.3
5.203297,4.432697,146,23452,16354,272.64,33.69,5.65,164,23524,20138,266.23,10.79,88.56,6.1,124,18332,19006,301.11,83.44,5.82,828404,1068,0.25,0.35,651,122,50.62,19.58,1431,1472,3808.47,10561.54,4031,4595,19110.43,33250.63,1537,1256,5048.67,8406.45
5.203297,4.432697,120,20406,18576,324.85,22.57,6.08,169,27112,23982,302.33,7.14,38.38,5.59,163,31340,19984,314.87,42.3,6.1,828480,1144,0.3,0.38,642,116,51.8,18.72,1615,1893,5325.87,14074.65,4749,5447,25348.34,39813.84,1361,1543,3217.33,11327.34
5.132769,4.403224,171,26234,23830,292.77,50.42,5.85,182,32130,21664,295.57,12.8,72.48,5.49,155,18974,24306,279.23,37.46,5.81,828552,1164,0.25,0.35,640,117,50.77,18.8,1720,1887,5690.29,13485.58,4850,5372,25600.56,39609.11,1585,1687,4724.33,11915.74
5.132769,4.403224,147,16352,26226,289.65,47.37,6.41,183,25424,26096,281.53,13.76,42.07,5.47,139,19142,20286,283.65,43.96,6.58,828640,1276,0.28,0.35,642,112,51.54,17.98,1553,1681,4696.02,11828.24,4598,4370,25325.57,30777.5,1722,1913,5751.19,13715.67
5.243286,4.451157,110,17418,15310,297.53,27.89,7.76,170,24248,25856,294.73,13.79,81.98,5.88,115,10988,16696,240.73,26.44,5.94,828664,1288,0.28,0.38,643,113,51.08,18.05,1159,1331,2023.83,9877.41,3512,3415,17932.88,26534.94,1285,1172,3728.68,8298.04
5.243286,4.451157,181,26242,23676,275.79,62.28,5.52,124,16244,16130,261.08,12.3,97.52,8.06,116,15930,16490,279.48,63.28,6.33,828700,1408,0.28,0.35,641,110,50.35,17.65,1471,1495,3736.39,10683.37,3763,4132,18409.98,28498.4,1374,1168,3944.1,7788.78
5.243286,4.451157,164.36,25069.31,26495.05,313.73,43.81,5.81,220.79,35461.39,25087.13,274.23,13.56,56.5,4.52,121.78,18405.94,16457.43,286.28,71.2,7.72,828820,1448,0.32,0.27,634.65,116.83,50.02,18.89,1785.15,1821.78,6236.99,12915.95,4594.06,5496.04,23699.28,39829.35,1823.76,1614.85,7315.27,10784.3
5.094524,4.483858,189.11,19259.41,31746.53,269.72,39.58,5.28,185.15,30203.96,22324.75,283.71,10.92,61.33,5.39,188.12,25263.37,26900.99,277.29,65.76,5.31,828684,424,0.3,0.27,638.61,109.9,49.54,17.49,1808.91,2259.41,5156.83,16747.66,5469.31,5352.48,30285.57,37320.05,1942.57,1935.64,7134.75,13441.34
5.094524,4.483858,155.45,19263.37,22685.15,269.86,119.39,6.42,187.13,27524.75,23326.73,271.75,9.15,40.31,5.05,161.39,25138.61,21386.14,288.28,39.39,5.87,828988,512,0.5,0.27,637.62,108.91,49.7,17.31,1319.8,1812.87,1863.69,13849.15,5179.21,5071.29,27559.1,36592.61,1528.71,1910.89,3672.74,14096.69
4.826748,4.391817,174,23006,28190,294.23,85.11,5.79,172,30426,21000,298.99,6.46,47.9,5.73,161,21866,23592,282.35,44.7,5.89,829064,588,0.27,0.3,673,119,53.04,19.14,1898,1992,6455.57,13815.41,4733,5341,23807.92,37812.91,1875,1671,7086.73,10940.65
4.826748,4.391817,166.34,26489.11,22164.36,292.5,60.23,5.99,178.22,27891.09,15811.88,245.22,6.39,34.18,5.09,153.47,17647.52,22594.06,262.22,112.42,6.45,829136,472,0.3,0.27,657.43,128.71,52.37,20.74,1652.48,1530.69,6196.85,10134.21,4421.78,4897.03,22086.09,36369.39,1453.47,1678.22,3651.6,12409.6
4.826748,4.391817,166.34,21906.93,25021.78,282.13,90.15,5.99,178.22,28267.33,22914.85,287.19,9.68,49.51,5.28,161.39,21291.09,22059.41,268.61,40.99,5.93,829216,600,0.27,0.22,656.44,116.83,51.96,19.26,1661.39,1817.82,5342.52,13254.56,4682.18,5039.6,25089.28,36099,1547.52,1664.36,4718.37,11843.42
4.922684,4.492299,154.46,24461.39,22502.97,304.06,73.1,6.46,169.31,30118.81,20205.94,297.24,7.59,88.84,5.42,182.18,27136.63,26885.15,296.53,61.96,5.36,829292,628,0.32,0.3,651.49,113.86,50.51,18.72,1274.26,1783.17,1747.34,13710.48,5313.86,5830.69,28425.77,41275.56,1385.15,1971.29,2371.29,15093.63
4.922684,4.492299,109,15872,16800,299.74,22.52,6.7,131,18296,19130,285.69,3.34,29.44,5.95,149,21472,21660,289.48,31.6,5.67,829372,720,0.25,0.25,656,112,51.93,18.46,1526,1411,5146.55,9842.33,3638,3954,18503.26,28122.41,1542,1247,5353.4,8257.63
5.336824,4.510062,160.4,28235.64,22649.5,317.25,45.15,6.22,135.64,19146.53,18992.08,281.17,4.08,37.15,5.67,178.22,24475.25,23772.28,270.72,43.97,5.59,829448,796,0.32,0.25,646.53,121.78,50.93,19.2,1832.67,1829.7,6319.12,12918.05,4741.58,5194.06,24537.46,36300.77,1441.58,1543.56,3670.41,10798.74
5.336824,4.510062,162.38,24895.05,23049.5,295.27,44.16,6.02,185.15,34724.75,23271.29,313.24,5.95,32.52,4.88,183.17,25582.18,27057.43,287.38,58.46,5.43,829520,840,0.25,0.2,651.49,110.89,51.31,17.58,1560.4,1545.54,4564.04,10781.82,5020.79,5939.6,25096.38,43043.35,1482.18,1909.9,3370.3,14423.34
5.336824,4.510062,156.44,20984.16,26413.86,302.99,54.08,6.21,173.27,37265.35,16786.14,311.95,13.1,39.17,5.76,130.69,25944.55,16960.4,328.29,30.61,6.61,829600,920,0.3,0.22,645.54,109.9,49.8,18.24,1589.11,1564.36,5132.95,11248.6,4735.64,5649.5,24139.31,42535.13,1490.1,1684.16,4091.23,12488.38
5.336524,4.375041,182.18,26124.75,29229.7,303.85,41.97,5.47,171.29,30146.53,18229.7,282.43,10.99,58.63,5.82,136.63,18194.06,22039.6,294.46,24.22,6.1,829676,952,0.35,0.2,653.47,120.79,51.34,19.39,1868.32,1819.8,7302.89,12585.01,4749.5,5281.19,24965.54,37863.12,1765.35,1733.66,6363.98,12134.26
5.336524,4.375041,104,14958,14988,287.94,20.85,6.88,180,23378,24344,265.12,12.44,83.93,5.59,177,25248,24828,282.92,56.95,5.69,829760,1064,0.3,0.22,640,108,51.26,17.43,1471,1763,3770.61,13067.76,4892,4669,26808.53,32386.4,1440,1798,3596.91,13601.39
4.807298,4.420781,188.12,23437.62,28663.37,276.96,45.23,5.31,180.2,25726.73,23247.52,271.78,11.57,44.75,5.54,164.36,23471.29,21978.22,276.53,48.57,5.34,829872,1152,0.35,0.3,647.52,111.88,51.58,18.09,1732.67,1899.01,5351.21,13487.81,4960.4,4908.91,26598.72,36927.67,1890.1,1973.27,7272.76,13957.9
4.807298,4.420781,96.04,4847.52,7017.82,123.55,45.55,7.37,127.72,13297.03,13708.91,211.44,4.92,78.59,6.02,83.17,5114.85,2847.52,95.74,13.95,6.32,829920,1192,0.25,0.2,630.69,106.93,47.54,17.08,850.5,559.41,396.18,3346.7,1805.94,1925.74,5409.68,12292.35,888.12,474.26,1076.62,2501.73
4.807298,4.420781,151.49,19415.84,21340.59,269.05,35.84,6.14,168.32,28546.53,18445.54,279.19,14.62,30.11,5.93,168.32,22651.49,28405.94,303.34,69.48,5.93,829996,1316,0.3,0.22,642.57,101.98,50.09,16.49,1571.29,1941.58,4076.35,14430.11,4859.41,4910.89,26109.5,35913.79,1855.45,1729.7,6980.48,11632.92
4.996179,4.393873,148,19036,25584,301.49,33.76,6.12,165,29874,23366,322.67,13.79,74.51,6.11,138,21700,18758,293.17,35.47,6.64,830072,1344,0.3,0.27,654,111,49.57,18.12,1543,1619,4085.05,11636.84,4614,4851,24578.16,35650.81,1658,1753,5274.92,12868.61
4.996179,4.393873,160.4,23441.58,21106.93,277.74,47.56,5.81,192.08,30776.24,22819.8,279.03,12.8,49.99,5.19,121.78,15538.61,15077.23,251.4,19.17,6.42,830148,1428,0.27,0.22,641.58,106.93,48.73,17.05,1568.32,1570.3,4953.61,10898.03,4258.42,4766.34,20474.48,35223.23,1446.53,1423.76,4128.19,9795.74
4.89947,4.396565,141.58,17130.69,22871.29,282.53,52.53,6.64,192.08,29194.06,22772.28,270.55,13.86,68.87,5.2,86.14,12851.49,11619.8,284.09,17.01,6.48,830224,412,0.32,0.27,640.59,112.87,48.67,18.14,1624.75,1689.11,5181.09,11834.46,4627.72,4265.35,25096.89,29898.32,1443.56,1704.95,3601.89,12617.32
4.89947,4.396565,124.75,17326.73,19508.91,295.27,23.02,6.08,167.33,27015.84,20495.05,283.94,13.84,72.95,5.96,150.5,17055.45,25025.74,279.62,27.01,6.06,830304,496,0.3,0.22,641.58,116.83,49.27,18.29,1358.42,1596.04,3108.93,11952,4689.11,4380.2,25614.82,31321.19,1410.89,1798.02,3152.89,13691.51
4.89947,4.396565,93.07,14255.45,14188.12,305.62,31.74,6.9,140.59,23394.06,20095.05,309.32,4.31,80.35,5.44,120.79,17063.37,18243.56,292.3,31.22,6.11,830380,588,0.3,0.25,681.19,107.92,49.54,16.89,1429.7,1395.05,3764.75,10266.54,4097.03,3953.47,21669.13,27656.46,1275.25,1404.95,2433.59,10519.89
5.291529,4.30272,141,23106,16814,283.12,32.72,5.75,162,26062,24460,311.86,4.47,27.53,5.2,163,28622,23224,318.07,38.44,5.92,830456,452,0.27,0.25,691,112,51.74,17.48,1789,1667,6476.34,11947.65,4540,5399,22913.07,39295.9,1662,1456,5078.95,10194.27
5.291529,4.30272,131.68,18699.01,19619.8,290.99,39.98,6.43,170.3,30980.2,23134.65,317.77,6.41,38.03,5.43,165.35,23669.31,23815.84,287.19,62.74,6.01,830532,564,0.32,0.27,643.56,109.9,48.43,17.02,1517.82,1800.99,3732.96,13561.41,4740.59,5144.55,24328.88,37103.6,1403.96,1473.27,3250.8,10873.17
5.356064,4.459468,166.34,23302.97,22984.16,278.27,35.29,5.86,172.28,29609.9,19510.89,285.13,4.26,25.3,5.29,163.37,22881.19,22924.75,280.39,31.66,6.1,830608,608,0.3,0.32,633.66,106.93,49.34,16.71,1479.21,1742.57,3361.63,12799.33,4733.66,5351.49,24107.86,38299.96,1705.94,1702.97,6101.4,12056.81
5.356064,4.459468,147.52,21966.34,20465.35,287.62,25.39,5.81,149.5,26881.19,19568.32,310.69,6.04,64.14,5.7,163.37,23954.46,25039.6,299.9,32.38,5.75,830684,684,0.3,0.27,638.61,107.92,47.69,16.87,1396.04,1630.69,3697.51,12146.22,4653.47,5083.17,23994.34,36768.27,1483.17,1622.77,4219.56,11940.87
5.356064,4.459468,189.11,27514.85,25988.12,282.92,44.43,5.28,164.36,23584.16,26560.4,305.1,7.49,42.14,5.49,168.32,20641.58,27669.31,287.02,38.4,5.59,830764,780,0.32,0.3,633.66,108.91,47.96,17.23,1839.6,2205.94,6260.91,16163.49,5182.18,5136.63,29622.51,35985.15,1704.95,1827.72,6067.86,12967.68
5.38598,4.459604,162,27138,24756,320.33,102.17,6.22,149,27412,21810,330.35,5.7,59.4,5.96,153,21850,22812,291.91,37.63,5.46,830840,808,0.3,0.32,646,108,47.63,17,1568,1844,4471.81,13869.35,4735,5278,24931.47,38327.78,1748,1551,6229.56,10951.85
5.38598,4.459604,147.52,17120.79,26974.26,298.9,49.74,6.09,200.99,34370.3,23491.09,287.88,9.64,49.17,4.97,155.45,16079.21,30215.84,297.82,87.52,6.42,830916,892,0.35,0.35,634.65,114.85,49.22,17.77,1866.34,1899.01,6916.93,13451.88,4662.38,4882.18,24799.42,34391.18,1716.83,1734.65,5849.95,12261.68
5.067673,4.47135,133.66,19683.17,17671.29,279.47,23.66,6.6,146.53,17980.2,14596.04,222.31,3.29,21.26,5.61,148.51,14722.77,27499.01,284.29,92.15,6.72,830992,916,0.27,0.32,640.59,110.89,48.47,17.56,1388.12,1282.18,3491.64,8701,3574.26,3749.5,16248.18,26100.29,1578.22,1198.02,6040.43,7529.96
5.067673,4.47135,153.47,20431.68,21483.17,273.12,38.17,6.21,123.76,20817.82,14013.86,281.44,3.42,22.67,6.5,154.46,22910.89,21897.03,290.1,48.54,6.46,831068,992,0.3,0.35,629.7,106.93,47.69,16.6,1355.45,1627.72,3243.37,12171.87,4506.93,4592.08,24552.04,32411.74,1448.51,1658.42,3926.62,11925.76
5.067673,4.47135,114,12402,19086,276.21,37.08,6.66,171,27742,24482,305.4,7.36,47.01,5.63,180,25704,24732,280.2,78.15,5.59,831144,1100,0.27,0.37,646,112,49.75,17.69,1475,1625,4084.57,11798.66,4357,4721,22939.49,33519.74,1447,1579,3897.12,11463.03
4.513004,4.379885,112.87,14073.27,15160.4,259,103.73,8.83,165.35,27316.83,16863.37,267.2,5.12,31.4,5.57,174.26,25647.52,28495.05,310.7,51.88,5.72,831192,1096,0.3,0.37,634.65,111.88,50.03,17.82,1792.08,1769.31,6673.16,12574.93,4495.05,4814.85,22232.66,33594.51,1396.04,1308.91,3958.46,8928.31
4.513004,4.379885,128.71,17318.81,19015.84,282.29,58.48,5.68,147.52,25972.28,13009.9,264.24,12.94,84.5,6.77,166.34,25578.22,24930.69,303.65,106.06,6,831340,1208,0.55,0.45,629.7,111.88,48.54,17.97,1373.27,1581.19,3578.06,11681.63,4328.71,4645.54,21959.74,34306.78,1346.53,1396.04,3414.09,10125
4.570368,4.350073,180.2,33800,18253.47,288.87,44.4,5.53,165.35,20520.79,25071.29,275.74,20.21,107.93,6.04,141.58,15928.71,20209.9,255.24,67.46,7.05,831372,1252,0.4,0.45,635.64,117.82,51.4,19.28,1516.83,1851.49,4154.44,13716.86,4798.02,5017.82,26001.11,35020.94,1363.37,1653.47,2987.23,12179.13
4.570368,4.350073,127.72,14409.9,21685.15,282.6,26.08,6.56,180.2,27180.2,21475.25,270.01,11.3,60.18,5.54,159.41,20908.91,27924.75,306.35,77.52,6.26,831456,1336,0.2,0.42,637.62,110.89,49.54,18.03,1737.62,1850.5,5935.34,13219.32,4523.76,4479.21,24321.72,31574.18,1567.33,1609.9,4860.45,11308.76
4.570368,4.350073,143,19686,26032,319.71,22.71,5.81,172,31364,18338,288.97,10.37,72.52,5.86,170,24758,27060,304.81,54.58,5.54,831532,1436,0.2,0.42,639,112,50.64,17.71,1986,1717,8551.63,11646.34,4728,5356,24619.36,38540.23,1582,1727,5088.6,12389.32
4.917343,4.387959,138.61,20198.02,20724.75,295.23,28.62,5.97,176.24,26611.88,22673.27,279.65,12.69,70.67,5.66,154.46,20473.27,27200,308.65,34,5.92,831608,400,0.27,0.4,629.7,109.9,49.75,17.49,1566.34,1677.23,5084.82,11928.4,4865.35,4884.16,24885.74,34027.77,1438.61,1693.07,3674.85,12524.74
4.917343,4.387959,192.08,29194.06,27578.22,295.57,49.27,5.22,197.03,29621.78,25465.35,279.59,10.8,43.09,5.09,128.71,15489.11,16607.92,249.37,21.19,6.37,831684,480,0.25,0.45,633.66,109.9,50.97,17.22,1659.41,1911.88,4820.37,13682.44,5058.42,5297.03,26483.1,37027.58,1481.19,1721.78,3645.58,12420.9
4.850456,4.474959,87.13,11489.11,12293.07,272.95,22,7.07,166.34,27061.39,18209.9,272.17,14.1,82.38,6,130.69,13657.43,22124.75,273.79,34.05,6.48,831764,400,0.22,0.32,627.72,108.91,48.42,16.71,1600,1413.86,4607.66,8574.45,3520.79,3550.5,17466.83,26361.97,1765.35,1614.85,5647.03,9964.35
4.850456,4.474959,147.52,25083.17,17524.75,288.82,29.06,5.6,172.28,30302.97,20831.68,296.82,12.06,97.95,5.79,155.45,21782.18,23540.59,291.57,66.6,6.41,831840,476,0.25,0.37,634.65,112.87,49.84,17.89,1631.68,1526.73,5146.91,10329.35,4275.25,5351.49,20729.17,38965.14,1512.87,1484.16,4676.62,10382.32
4.850456,4.474959,160.4,16423.76,29308.91,285.12,37.17,5.74,170.3,30061.39,20362.38,296.09,12.72,72.91,5.85,158.42,15936.63,20827.72,232.07,37.04,5.86,831916,588,0.12,0.42,641.58,114.85,49.5,18.28,1916.83,1787.13,7591.64,12310.13,4548.51,4517.82,23933.37,31812.37,1564.36,1646.53,4688.81,11834.34
4.615687,4.563089,154.46,19750.5,28247.52,310.76,30.15,6.19,199.01,31786.14,25841.58,289.57,11.49,58.99,5.01,165.35,25598.02,24039.6,300.2,55.43,6.01,831992,616,0.2,0.37,641.58,114.85,49.61,18.04,1645.54,2013.86,4386.7,15096.17,5479.21,5278.22,30289.03,38701.6,1580.2,1957.43,4229.06,14473.55
4.615687,4.563089,177,25520,28654,306.07,47.04,5.69,171,27650,22074,290.78,5.44,31.51,5.27,180,24714,27802,291.76,56.97,5.6,832064,692,0.22,0.4,637,113,50.58,17.75,1885,1944,6900.93,13877.39,5458,5710,28971.66,39384.34,1848,2102,5875.37,15042.62
5.155791,4.38088,131.68,19823.76,22419.8,320.8,25.68,5.74,176.24,26994.06,24526.73,292.34,6.94,39.69,5.26,115.84,17411.88,16924.75,296.41,26.86,6.98,832148,752,0.15,0.37,639.6,111.88,50.08,17.82,1565.35,1608.91,4665.5,11537.86,4211.88,4550.5,21496.41,32440.28,1672.28,1401.98,6168.96,9638.05
5.155791,4.38088,176.24,22481.19,25611.88,272.89,35.8,5.52,181.19,25562.38,27251.49,291.49,8.46,55.42,5.31,168.32,23146.53,26142.57,292.84,43.53,5.56,832224,828,0.17,0.35,642.57,107.92,49.58,16.91,1669.31,1923.76,4499.68,14083.4,5489.11,5278.22,30516.52,35977.04,1583.17,2099.01,3523.4,15727.87
