date,raidComb_SetPriTgtGenNum:01922,contCmd_SetCombState:05414,raidComb_SendMdmCombState:01610,contIniState_InitStateAccess:00164,raidComb_SetState:01843,raidComb_SetState:01702,raidComb_SetCombState:00128,raidComb_SendMdmCombState:01489,raidCombState_ValidateCombGen:12574,raidComb_SendMdmCombState:01439,raidComb_ValidateStateTransition:00901,raidComb_SendMdmCombState:01463,raidCombState_ValidateCombGen:12552,
28/03 03:43:18,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 03:44:32,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 03:45:37,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 03:45:57,12,12,0,0,0,0,0,0,0,0,0,0,0,
28/03 03:46:58,24,21,0,0,0,0,0,0,0,0,0,0,0,
28/03 04:14:55,24,22,0,0,0,0,0,0,0,0,0,0,0,
28/03 04:17:21,19,18,0,0,0,0,0,0,0,0,0,0,0,
28/03 04:17:22,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 04:25:34,13,12,0,0,0,0,0,0,0,0,0,0,0,
28/03 04:42:28,25,24,0,0,0,0,0,0,0,0,0,0,0,
28/03 05:05:54,9,9,0,0,0,0,0,0,0,0,0,0,0,
28/03 05:06:22,22,21,0,0,0,0,0,0,0,0,0,0,0,
28/03 05:06:56,16,15,0,0,0,0,0,0,0,0,0,0,0,
28/03 05:06:57,0,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 05:10:03,20,19,0,0,0,0,0,0,0,0,0,0,0,
28/03 05:10:04,1,0,0,0,0,0,0,0,0,0,0,0,0,
28/03 05:21:20,17,17,0,0,0,0,0,0,0,0,0,0,0,
28/03 05:35:58,21,20,0,0,0,0,0,0,0,0,0,0,0,
28/03 05:49:55,18,14,0,0,0,0,0,0,0,0,0,0,0,
28/03 05:49:56,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 05:58:58,14,12,0,0,0,0,0,0,0,0,0,0,0,
28/03 05:58:59,0,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 06:01:18,23,20,0,0,0,0,0,0,0,0,0,0,0,
28/03 06:24:53,15,15,0,0,0,0,0,0,0,0,0,0,0,
28/03 06:26:41,25,20,0,0,0,0,0,0,0,0,0,0,0,
28/03 06:26:42,1,3,0,0,0,0,0,0,0,0,0,0,0,
28/03 06:30:27,0,0,3,0,0,0,0,0,0,0,0,0,0,
28/03 06:31:28,19,18,0,0,0,0,0,0,0,0,0,0,0,
28/03 06:31:29,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 06:33:39,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 06:33:42,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 06:50:12,27,23,0,0,0,0,0,0,0,0,0,0,0,
28/03 07:00:26,23,21,0,0,0,0,0,0,0,0,0,0,0,
28/03 07:13:56,18,18,0,0,0,0,0,0,0,0,0,0,0,
28/03 07:13:57,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 07:24:32,19,18,0,0,0,0,0,0,0,0,0,0,0,
28/03 07:25:23,0,0,3,0,0,0,0,0,0,0,0,0,0,
28/03 07:36:34,17,16,0,0,0,0,0,0,0,0,0,0,0,
28/03 07:36:35,0,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 07:37:35,32,31,0,0,0,0,0,0,0,0,0,0,0,
28/03 07:48:26,19,17,0,0,0,0,0,0,0,0,0,0,0,
28/03 08:15:13,27,25,0,0,0,0,0,0,0,0,0,0,0,
28/03 08:15:14,0,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 08:16:00,0,0,3,0,0,0,0,0,0,0,0,0,0,
28/03 08:17:37,32,31,0,0,0,0,0,0,0,0,0,0,0,
28/03 08:17:38,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 08:19:12,0,0,3,0,0,0,0,0,0,0,0,0,0,
28/03 08:20:06,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 08:38:50,38,34,0,0,0,0,0,0,0,0,0,0,0,
28/03 09:03:31,17,16,0,0,0,0,0,0,0,0,0,0,0,
28/03 09:04:58,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 09:17:40,28,26,0,0,0,0,0,0,0,0,0,0,0,
28/03 09:22:26,31,29,0,0,0,0,0,0,0,0,0,0,0,
28/03 09:22:27,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 09:45:07,18,15,0,0,0,0,0,0,0,0,0,0,0,
28/03 09:45:08,0,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 10:06:37,22,21,0,0,0,0,0,0,0,0,0,0,0,
28/03 10:06:39,0,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 10:20:44,16,15,0,0,0,0,0,0,0,0,0,0,0,
28/03 10:28:37,22,18,0,0,0,0,0,0,0,0,0,0,0,
28/03 10:28:38,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 10:44:57,25,22,0,0,0,0,0,0,0,0,0,0,0,
28/03 11:09:41,17,16,0,0,0,0,0,0,0,0,0,0,0,
28/03 11:24:41,11,11,0,0,0,0,0,0,0,0,0,0,0,
28/03 11:31:00,24,24,0,0,0,0,0,0,0,0,0,0,0,
28/03 11:33:38,22,21,0,0,0,0,0,0,0,0,0,0,0,
28/03 11:38:54,24,24,0,0,0,0,0,0,0,0,0,0,0,
28/03 11:53:16,16,16,0,0,0,0,0,0,0,0,0,0,0,
28/03 12:08:15,26,23,0,0,0,0,0,0,0,0,0,0,0,
28/03 12:18:39,35,31,0,0,0,0,0,0,0,0,0,0,0,
28/03 12:34:29,31,26,0,0,0,0,0,0,0,0,0,0,0,
28/03 12:48:22,22,20,0,0,0,0,0,0,0,0,0,0,0,
28/03 12:59:42,19,18,0,0,0,0,0,0,0,0,0,0,0,
28/03 13:02:15,23,23,0,0,0,0,0,0,0,0,0,0,0,
28/03 13:04:05,18,16,0,0,0,0,0,0,0,0,0,0,0,
28/03 13:16:41,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 13:21:32,14,12,0,0,0,0,0,0,0,0,0,0,0,
28/03 13:21:33,0,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 13:26:41,23,22,0,0,0,0,0,0,0,0,0,0,0,
28/03 13:40:04,37,31,0,0,0,0,0,0,0,0,0,0,0,
28/03 13:40:05,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 13:40:06,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:02:33,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:06:38,29,27,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:07:14,21,19,0,0,2,0,10,0,0,0,0,9,0,
28/03 14:07:15,41,43,0,0,6,2,52,0,0,0,2,19,0,
28/03 14:07:16,17,16,0,0,5,1,23,0,0,0,0,3,0,
28/03 14:07:17,5,6,0,0,0,1,7,0,0,0,0,0,0,
28/03 14:07:18,4,4,0,0,0,1,4,0,0,0,0,0,0,
28/03 14:07:19,5,5,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:07:25,1,0,0,0,0,1,1,0,0,1,0,0,0,
28/03 14:07:27,0,1,0,0,0,0,1,0,0,0,0,0,0,
28/03 14:07:30,8,8,0,0,1,0,4,0,0,0,0,0,0,
28/03 14:07:31,8,8,0,0,1,1,11,0,0,0,0,0,0,
28/03 14:07:33,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:07:45,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:07:46,5,5,0,0,1,1,6,0,0,0,0,0,0,
28/03 14:08:01,2,2,0,0,0,0,1,0,0,0,0,0,0,
28/03 14:12:54,2,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:13:01,2,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:13:11,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:13:15,4,4,0,0,0,0,2,0,0,0,0,0,0,
28/03 14:13:32,4,4,0,0,1,0,5,0,0,0,0,0,0,
28/03 14:13:33,1,0,0,0,0,1,1,0,0,1,0,0,0,
28/03 14:13:35,0,1,0,0,0,0,1,0,0,0,0,0,0,
28/03 14:13:37,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:13:39,2,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:13:45,0,0,0,0,0,0,4,0,0,0,0,4,0,
28/03 14:13:46,6,6,0,0,2,1,9,0,0,0,0,1,0,
28/03 14:13:47,10,10,0,0,3,2,14,0,0,0,0,0,0,
28/03 14:13:48,2,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:13:59,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:14:02,1,1,0,0,0,0,1,0,0,0,0,0,0,
28/03 14:14:03,2,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:14:05,2,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:14:14,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:14:15,0,0,0,0,0,0,4,0,0,0,0,4,0,
28/03 14:14:16,9,9,0,0,2,0,8,0,0,0,0,0,0,
28/03 14:14:17,4,4,0,0,1,0,8,0,0,0,0,0,0,
28/03 14:14:18,0,0,2,0,0,0,0,1,0,0,0,0,0,
28/03 14:14:19,5,4,0,0,1,0,3,0,0,0,0,0,0,
28/03 14:14:20,2,3,0,0,0,1,3,0,0,0,0,0,0,
28/03 14:14:30,2,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:16:39,3,3,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:18:12,3,3,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:18:36,6,6,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:18:40,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:20:13,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:20:51,4,4,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:21:51,2,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:22:00,3,3,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:25:31,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:25:53,2,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:25:57,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:26:12,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:26:20,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:26:30,2,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:26:56,2,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:27:11,2,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:27:24,3,3,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:29:09,2,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:29:10,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:31:13,4,4,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:32:22,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:32:40,3,3,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:38:22,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:41:00,4,4,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:41:51,3,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:41:52,0,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:41:55,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:42:08,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:42:15,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:42:35,2,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:44:30,49,41,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:44:31,1,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 14:49:29,0,0,3,0,0,0,0,0,0,0,0,0,0,
28/03 14:55:01,0,0,3,0,0,0,0,0,0,0,0,0,0,
28/03 14:56:03,26,22,0,0,0,0,0,0,0,0,0,0,0,
28/03 15:00:05,15,15,0,0,0,0,0,0,0,0,0,0,0,
28/03 15:05:09,27,23,0,0,0,0,0,0,0,0,0,0,0,
28/03 15:14:23,21,18,0,0,0,0,0,0,0,0,0,0,0,
28/03 15:14:57,22,21,0,0,0,0,0,0,0,0,0,0,0,
28/03 15:20:55,29,26,0,0,0,0,0,0,0,0,0,0,0,
28/03 15:28:01,23,21,0,0,0,0,0,0,0,0,0,0,0,
28/03 15:32:55,0,0,3,0,0,0,0,0,0,0,0,0,0,
28/03 15:37:16,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 15:37:19,16,16,0,0,0,0,0,0,0,0,0,0,0,
28/03 15:38:18,13,9,0,0,0,0,0,0,0,0,0,0,0,
28/03 15:38:22,29,27,0,0,0,0,0,0,0,0,0,0,0,
28/03 15:44:11,17,16,0,0,0,0,0,0,0,0,0,0,0,
28/03 15:51:32,23,20,0,0,0,0,0,0,0,0,0,0,0,
28/03 15:58:33,21,19,0,0,0,0,0,0,0,0,0,0,0,
28/03 16:04:11,31,27,0,0,0,0,0,0,0,0,0,0,0,
28/03 16:04:27,15,14,0,0,0,0,0,0,0,0,0,0,0,
28/03 16:05:28,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 16:06:31,27,25,0,0,0,0,0,0,0,0,0,0,0,
28/03 16:07:34,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 16:15:27,39,34,0,0,0,0,0,0,0,0,0,0,0,
28/03 16:23:20,28,22,0,0,0,0,0,0,0,0,0,0,0,
28/03 16:23:21,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 16:23:22,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 16:24:56,25,24,0,0,0,0,0,0,0,0,0,0,0,
28/03 16:25:32,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 16:26:30,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 16:58:27,28,24,0,0,0,0,0,0,0,0,0,0,0,
28/03 16:58:28,0,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 17:11:44,25,18,0,0,0,0,0,0,0,0,0,0,0,
28/03 17:38:37,11,11,0,0,0,0,0,0,0,0,0,0,0,
28/03 17:42:40,21,21,0,0,0,0,0,0,0,0,0,0,0,
28/03 17:45:28,28,27,0,0,0,0,0,0,0,0,0,0,0,
28/03 17:51:27,26,26,0,0,0,0,0,0,0,0,0,0,0,
28/03 17:51:28,2,2,0,0,0,0,0,0,0,0,0,0,0,
28/03 17:53:05,21,20,0,0,0,0,0,0,0,0,0,0,0,
28/03 18:12:50,17,17,0,0,0,0,0,0,0,0,0,0,0,
28/03 18:24:14,33,26,0,0,0,0,0,0,0,0,0,0,0,
28/03 18:24:15,0,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 18:25:30,22,21,0,0,0,0,0,0,0,0,0,0,0,
28/03 18:49:19,26,22,0,0,0,0,0,0,0,0,0,0,0,
28/03 19:00:31,39,34,0,0,0,0,0,0,0,0,0,0,0,
28/03 19:10:47,33,30,0,0,0,0,0,0,0,0,0,0,0,
28/03 19:37:45,13,12,0,0,0,0,0,0,0,0,0,0,0,
28/03 19:59:33,29,28,0,0,0,0,0,0,0,0,0,0,0,
28/03 20:02:30,20,19,0,0,0,0,0,0,0,0,0,0,0,
28/03 20:05:22,19,19,0,0,0,0,0,0,0,0,0,0,0,
28/03 20:08:03,24,23,0,0,0,0,0,0,0,0,0,0,0,
28/03 20:16:35,19,16,0,0,0,0,0,0,0,0,0,0,0,
28/03 20:38:45,29,25,0,0,0,0,0,0,0,0,0,0,0,
28/03 20:38:46,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 20:49:33,31,28,0,0,0,0,0,0,0,0,0,0,0,
28/03 20:49:34,0,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 20:52:43,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 20:58:47,24,24,0,0,0,0,0,0,0,0,0,0,0,
28/03 20:59:49,28,26,0,0,0,0,0,0,0,0,0,0,0,
28/03 21:03:38,28,20,0,0,0,0,0,0,0,0,0,0,0,
28/03 21:03:39,1,4,0,0,0,0,0,0,0,0,0,0,0,
28/03 21:03:40,0,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 21:06:28,30,29,0,0,0,0,0,0,0,0,0,0,0,
28/03 21:29:02,13,13,0,0,0,0,0,0,0,0,0,0,0,
28/03 21:30:03,20,19,0,0,0,0,0,0,0,0,0,0,0,
28/03 21:43:08,25,22,0,0,0,0,0,0,0,0,0,0,0,
28/03 21:43:09,0,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 21:46:18,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 21:48:30,26,25,0,0,0,0,0,0,0,0,0,0,0,
28/03 21:52:38,34,31,0,0,0,0,0,0,0,0,0,0,0,
28/03 22:07:46,22,22,0,0,0,0,0,0,0,0,0,0,0,
28/03 22:09:55,24,22,0,0,0,0,0,0,0,0,0,0,0,
28/03 22:09:56,0,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 22:12:08,22,20,0,0,0,0,0,0,0,0,0,0,0,
28/03 22:26:28,16,15,0,0,0,0,0,0,0,0,0,0,0,
28/03 22:36:48,30,30,0,0,0,0,0,0,0,0,0,0,0,
28/03 22:39:45,32,28,0,0,0,0,0,0,0,0,0,0,0,
28/03 22:40:41,29,27,0,0,0,0,0,0,0,0,0,0,0,
28/03 22:51:58,17,17,0,0,0,0,0,0,0,0,0,0,0,
28/03 22:54:01,18,17,0,0,0,0,0,0,0,0,0,0,0,
28/03 22:55:07,1,1,0,0,0,0,0,0,0,0,0,0,0,
28/03 23:17:46,17,16,0,0,0,0,0,0,0,0,0,0,0,
28/03 23:18:52,30,30,0,0,0,0,0,0,0,0,0,0,0,
28/03 23:19:55,16,15,0,0,0,0,0,0,0,0,0,0,0,
28/03 23:25:46,28,27,0,0,0,0,0,0,0,0,0,0,0,
28/03 23:40:37,18,18,0,0,0,0,0,0,0,0,0,0,0,
28/03 23:42:26,22,22,0,0,0,0,0,0,0,0,0,0,0,
28/03 23:43:28,23,20,0,0,0,0,0,0,0,0,0,0,0,
29/03 00:08:55,18,18,0,0,0,0,0,0,0,0,0,0,0,
29/03 00:09:57,23,20,0,0,0,0,0,0,0,0,0,0,0,
29/03 00:35:02,14,14,0,0,0,0,0,0,0,0,0,0,0,
29/03 00:36:04,22,19,0,0,0,0,0,0,0,0,0,0,0,
29/03 00:37:03,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 00:45:27,16,15,0,0,0,0,0,0,0,0,0,0,0,
29/03 00:45:28,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 00:46:30,34,29,0,0,0,0,0,0,0,0,0,0,0,
29/03 01:01:04,16,16,0,0,0,0,0,0,0,0,0,0,0,
29/03 01:02:06,24,24,0,0,0,0,0,0,0,0,0,0,0,
29/03 01:16:19,26,23,0,0,0,0,0,0,0,0,0,0,0,
29/03 01:22:04,23,20,0,0,0,0,0,0,0,0,0,0,0,
29/03 01:22:05,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 01:43:24,21,20,0,0,0,0,0,0,0,0,0,0,0,
29/03 03:03:34,48,37,0,0,0,0,0,0,0,0,0,0,0,
29/03 03:05:35,26,21,0,0,0,0,0,0,0,0,0,0,0,
29/03 03:05:37,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 03:10:56,32,27,0,0,0,0,0,0,0,0,0,0,0,
29/03 03:32:20,28,26,0,0,0,0,0,0,0,0,0,0,0,
29/03 03:32:21,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 03:38:23,21,19,0,0,0,0,0,0,0,0,0,0,0,
29/03 03:39:21,27,24,0,0,0,0,0,0,0,0,0,0,0,
29/03 03:39:22,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 04:02:05,19,19,0,0,0,0,0,0,0,0,0,0,0,
29/03 04:03:50,14,10,0,0,0,0,0,0,0,0,0,0,0,
29/03 04:03:51,0,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 04:05:58,18,18,0,0,0,0,0,0,0,0,0,0,0,
29/03 04:07:00,18,17,0,0,0,0,0,0,0,0,0,0,0,
29/03 04:09:02,27,24,0,0,0,0,0,0,0,0,0,0,0,
29/03 04:13:14,33,28,0,0,0,0,0,0,0,0,0,0,0,
29/03 04:22:21,21,21,0,0,0,0,0,0,0,0,0,0,0,
29/03 04:22:41,25,24,0,0,0,0,0,0,0,0,0,0,0,
29/03 04:25:57,31,28,0,0,0,0,0,0,0,0,0,0,0,
29/03 04:46:42,30,23,0,0,0,0,0,0,0,0,0,0,0,
29/03 05:07:12,22,22,0,0,0,0,0,0,0,0,0,0,0,
29/03 05:30:49,14,14,0,0,0,0,0,0,0,0,0,0,0,
29/03 05:31:53,27,23,0,0,0,0,0,0,0,0,0,0,0,
29/03 05:41:56,0,0,3,0,0,0,0,3,0,0,0,0,0,
29/03 05:45:11,25,25,0,0,0,0,0,0,0,0,0,0,0,
29/03 05:56:41,17,17,0,0,0,0,0,0,0,0,0,0,0,
29/03 05:58:25,21,18,0,0,0,0,0,0,0,0,0,0,0,
29/03 05:58:26,1,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 06:20:00,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 06:20:59,27,26,0,0,0,0,0,0,0,0,0,0,0,
29/03 06:21:01,34,31,0,0,0,0,0,0,0,0,0,0,0,
29/03 06:27:15,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 06:38:58,30,29,0,0,0,0,0,0,0,0,0,0,0,
29/03 06:46:21,25,23,0,0,0,0,0,0,0,0,0,0,0,
29/03 06:47:20,25,25,0,0,0,0,0,0,0,0,0,0,0,
29/03 07:10:01,23,22,0,0,0,0,0,0,0,0,0,0,0,
29/03 07:24:20,48,43,0,0,0,0,0,0,0,0,0,0,0,
29/03 07:29:12,0,0,0,0,0,0,0,0,0,1,0,0,0,
29/03 07:35:07,22,20,0,0,0,0,0,0,0,0,0,0,0,
29/03 07:59:31,26,21,0,0,0,0,0,0,0,0,0,0,0,
29/03 08:04:37,36,35,0,0,0,0,0,0,0,0,0,0,0,
29/03 08:04:38,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 08:08:50,33,33,0,0,0,0,0,0,0,0,0,0,0,
29/03 08:09:50,24,22,0,0,0,0,0,0,0,0,0,0,0,
29/03 08:13:13,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 08:21:26,23,23,0,0,0,0,0,0,0,0,0,0,0,
29/03 08:25:12,30,29,0,0,0,0,0,0,0,0,0,0,0,
29/03 08:50:24,19,19,0,0,0,0,0,0,0,0,0,0,0,
29/03 08:56:16,27,25,0,0,0,0,0,0,0,0,0,0,0,
29/03 08:56:17,0,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 09:00:56,40,37,0,0,0,0,0,0,0,0,0,0,0,
29/03 09:03:46,20,19,0,0,0,0,0,0,0,0,0,0,0,
29/03 09:06:17,26,24,0,0,0,0,0,0,0,0,0,0,0,
29/03 09:08:23,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 09:30:38,22,20,0,0,0,0,0,0,0,0,0,0,0,
29/03 09:31:41,0,0,3,0,0,0,0,0,0,0,0,0,0,
29/03 09:43:49,13,10,0,0,0,0,0,0,0,0,0,0,0,
29/03 09:43:50,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 09:44:40,0,0,3,0,0,0,0,0,0,0,0,0,0,
29/03 10:09:53,20,18,0,0,0,0,0,0,0,0,0,0,0,
29/03 10:09:54,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 10:17:12,36,33,0,0,0,0,0,0,0,0,0,0,0,
29/03 10:17:13,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 10:25:12,36,32,0,0,0,0,0,0,0,0,0,0,0,
29/03 10:25:13,2,4,0,0,0,0,0,0,0,0,0,0,0,
29/03 10:32:26,33,31,0,0,0,0,0,0,0,0,0,0,0,
29/03 10:36:11,27,26,0,0,0,0,0,0,0,0,0,0,0,
29/03 10:41:49,22,22,0,0,0,0,0,0,0,0,0,0,0,
29/03 10:41:51,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 10:45:44,39,36,0,0,0,0,0,0,0,0,0,0,0,
29/03 10:50:34,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 10:51:33,0,0,3,0,0,0,0,0,0,0,0,0,0,
29/03 10:52:22,38,33,0,0,0,0,0,0,0,0,0,0,0,
29/03 10:59:31,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 11:08:20,25,22,0,0,0,0,0,0,0,0,0,0,0,
29/03 11:34:27,17,16,0,0,0,0,0,0,0,0,0,0,0,
29/03 11:35:36,27,26,0,0,0,0,0,0,0,0,0,0,0,
29/03 11:35:37,1,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 11:38:50,37,34,0,0,0,0,0,0,0,0,0,0,0,
29/03 11:57:31,10,10,0,0,0,0,0,0,0,0,0,0,0,
29/03 12:10:19,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 12:11:20,22,21,0,0,0,0,0,0,0,0,0,0,0,
29/03 12:19:47,36,36,0,0,0,0,0,0,0,0,0,0,0,
29/03 12:34:05,13,13,0,0,0,0,0,0,0,0,0,0,0,
29/03 12:35:07,31,24,0,0,0,0,0,0,0,0,0,0,0,
29/03 12:54:30,18,17,0,0,0,0,0,0,0,0,0,0,0,
29/03 12:54:31,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 12:57:35,42,39,0,0,0,0,0,0,0,0,0,0,0,
29/03 13:04:48,20,17,0,0,0,0,0,0,0,0,0,0,0,
29/03 13:32:27,20,20,0,0,0,0,0,0,0,0,0,0,0,
29/03 13:45:09,12,10,0,0,0,0,0,0,0,0,0,0,0,
29/03 13:45:10,0,2,0,0,0,0,0,0,0,0,0,0,0,
29/03 13:57:29,11,11,0,0,0,0,0,0,0,0,0,0,0,
29/03 13:57:30,1,0,0,0,0,0,0,0,0,0,0,0,0,
29/03 14:08:49,38,37,0,0,0,0,0,0,0,0,0,0,0,
29/03 14:08:50,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 14:11:48,49,41,0,0,0,0,0,0,0,0,0,0,0,
29/03 14:16:53,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 14:20:42,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 14:21:39,21,20,0,0,0,0,0,0,0,0,0,0,0,
29/03 14:36:09,33,30,0,0,0,0,0,0,0,0,0,0,0,
29/03 14:36:10,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 14:48:53,31,25,0,0,0,0,0,0,0,0,0,0,0,
29/03 14:50:21,44,37,0,0,0,0,0,0,0,0,0,0,0,
29/03 14:50:22,1,3,0,0,0,0,0,0,0,0,0,0,0,
29/03 14:53:45,0,0,3,0,0,0,0,0,0,0,0,0,0,
29/03 14:56:42,0,0,3,0,0,0,0,0,0,0,0,0,0,
29/03 15:13:29,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 15:14:59,22,21,0,0,0,0,0,0,0,0,0,0,0,
29/03 15:15:00,1,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 15:36:23,0,0,3,0,0,0,0,3,0,0,0,0,0,
29/03 15:37:24,34,33,0,0,0,0,0,0,0,0,0,0,0,
29/03 15:37:25,0,1,0,0,0,0,0,0,0,0,0,0,0,
29/03 15:41:04,20,20,0,0,0,0,0,0,0,0,0,0,0,
29/03 15:42:50,26,24,0,0,0,0,0,0,0,0,0,0,0,
29/03 15:57:59,19,19,0,0,0,0,0,0,0,0,0,0,0,
