date,contCmd_SetCombState:05414,contDevMngr_HardenAllCombs:08249,phyDev_HardenAllCombs:02658,raidComb_SetCombState:00128,
26/03 16:30:53,1,0,0,0,
26/03 16:31:06,0,1,0,0,
26/03 16:31:23,1,0,0,0,
26/03 16:32:07,0,1,0,0,
26/03 16:33:07,0,1,0,0,
26/03 16:33:28,21,0,0,0,
26/03 16:34:03,30,0,0,0,
26/03 16:34:07,0,1,0,0,
26/03 16:35:07,0,1,0,0,
26/03 16:36:07,0,1,0,0,
26/03 16:37:08,0,1,0,0,
26/03 16:37:43,20,0,0,0,
26/03 16:38:08,0,1,0,0,
26/03 16:39:08,0,1,0,0,
26/03 16:40:08,0,1,0,0,
26/03 16:40:53,16,0,0,0,
26/03 16:41:09,0,1,0,0,
26/03 16:41:31,24,0,0,0,
26/03 16:42:09,0,1,0,0,
26/03 16:42:33,26,0,0,0,
26/03 16:43:00,20,0,0,0,
26/03 16:43:09,0,1,0,0,
26/03 16:44:09,0,1,0,0,
26/03 16:45:10,0,1,0,0,
26/03 16:46:10,0,1,0,0,
26/03 16:47:10,0,1,0,0,
26/03 16:47:13,22,0,0,0,
26/03 16:48:10,0,1,0,0,
26/03 16:49:10,0,1,0,0,
26/03 16:50:10,0,1,0,0,
26/03 16:50:22,20,0,0,0,
26/03 16:51:10,0,1,0,0,
26/03 16:52:09,20,0,0,0,
26/03 16:52:11,0,1,0,0,
26/03 16:53:11,0,1,0,0,
26/03 16:53:32,17,0,0,0,
26/03 16:54:11,0,1,0,0,
26/03 16:55:11,0,1,0,0,
26/03 16:55:19,27,0,0,0,
26/03 16:56:12,0,1,0,0,
26/03 16:57:12,0,1,0,0,
26/03 16:57:46,19,0,0,0,
26/03 16:58:12,0,1,0,0,
26/03 16:59:12,0,1,0,0,
26/03 17:00:12,0,1,0,0,
26/03 17:00:37,19,0,0,0,
26/03 17:00:56,15,0,0,0,
26/03 17:01:13,0,1,0,0,
26/03 17:01:57,17,0,0,0,
26/03 17:02:13,0,1,0,0,
26/03 17:03:13,0,1,0,0,
26/03 17:04:13,0,1,0,0,
26/03 17:05:13,0,1,0,0,
26/03 17:06:14,0,1,0,0,
26/03 17:07:14,0,1,0,0,
26/03 17:08:14,0,1,0,0,
26/03 17:08:19,16,0,0,0,
26/03 17:09:14,0,1,0,0,
26/03 17:10:11,23,0,0,0,
26/03 17:10:14,0,1,0,0,
26/03 17:11:15,0,1,0,0,
26/03 17:11:28,19,0,0,0,
26/03 17:12:15,0,1,0,0,
26/03 17:13:15,0,1,0,0,
26/03 17:13:37,1,0,0,0,
26/03 17:14:15,0,1,0,0,
26/03 17:15:16,0,1,0,0,
26/03 17:15:28,41,0,0,0,
26/03 17:15:44,29,0,0,0,
26/03 17:16:16,0,1,0,0,
26/03 17:17:16,0,1,0,0,
26/03 17:17:50,15,0,0,0,
26/03 17:18:16,0,1,0,0,
26/03 17:19:16,0,1,0,0,
26/03 17:20:17,0,1,0,0,
26/03 17:20:59,35,0,0,0,
26/03 17:21:17,0,1,0,0,
26/03 17:22:17,0,1,0,0,
26/03 17:23:02,1,0,0,0,
26/03 17:23:17,0,1,0,0,
26/03 17:24:17,0,1,0,0,
26/03 17:25:01,19,0,0,0,
26/03 17:25:18,0,1,0,0,
26/03 17:26:18,0,1,0,0,
26/03 17:27:18,0,1,0,0,
26/03 17:27:20,21,0,0,0,
26/03 17:28:11,16,0,0,0,
26/03 17:28:18,0,1,0,0,
26/03 17:29:19,0,1,0,0,
26/03 17:30:19,0,1,0,0,
26/03 17:31:19,0,1,0,0,
26/03 17:32:19,0,1,0,0,
26/03 17:32:41,1,0,0,0,
26/03 17:33:20,0,1,0,0,
26/03 17:33:42,25,0,0,0,
26/03 17:34:20,0,1,0,0,
26/03 17:35:20,0,1,0,0,
26/03 17:35:50,1,0,0,0,
26/03 17:36:20,0,1,0,0,
26/03 17:37:20,0,1,0,0,
26/03 17:37:47,24,0,0,0,
26/03 17:38:21,0,1,0,0,
26/03 17:39:21,0,1,0,0,
26/03 17:40:21,0,1,0,0,
26/03 17:41:08,35,0,0,0,
26/03 17:41:21,0,1,0,0,
26/03 17:42:21,0,1,0,0,
26/03 17:43:03,25,0,0,0,
26/03 17:43:16,1,0,0,0,
26/03 17:43:22,0,1,0,0,
26/03 17:44:22,0,1,0,0,
26/03 17:45:22,0,1,0,0,
26/03 17:46:22,0,1,0,0,
26/03 17:47:23,0,1,0,0,
26/03 17:48:20,29,0,0,0,
26/03 17:48:23,0,1,0,0,
26/03 17:48:32,19,0,0,0,
26/03 17:49:23,0,1,0,0,
26/03 17:50:23,0,1,0,0,
26/03 17:51:23,0,1,0,0,
26/03 17:51:41,17,0,0,0,
26/03 17:52:23,0,1,0,0,
26/03 17:53:24,0,1,0,0,
26/03 17:54:24,0,1,0,0,
26/03 17:54:51,20,0,0,0,
26/03 17:55:24,0,1,0,0,
26/03 17:56:25,0,1,0,0,
26/03 17:57:25,0,1,0,0,
26/03 17:58:04,1,0,0,0,
26/03 17:58:25,0,1,0,0,
26/03 17:59:25,0,1,0,0,
26/03 18:00:10,24,0,0,0,
26/03 18:00:16,26,0,0,0,
26/03 18:00:26,0,1,0,0,
26/03 18:01:26,0,1,0,0,
26/03 18:02:26,0,1,0,0,
26/03 18:02:27,1,0,0,0,
26/03 18:03:26,0,1,0,0,
26/03 18:03:44,1,0,0,0,
26/03 18:04:27,0,1,0,0,
26/03 18:05:27,0,1,0,0,
26/03 18:05:29,21,0,0,0,
26/03 18:05:33,26,0,0,0,
26/03 18:06:27,0,1,0,0,
26/03 18:06:31,16,0,0,0,
26/03 18:07:27,0,1,0,0,
26/03 18:08:27,0,1,0,0,
26/03 18:09:28,0,1,0,0,
26/03 18:09:45,15,0,0,0,
26/03 18:10:28,0,1,0,0,
26/03 18:10:51,34,0,0,0,
26/03 18:11:28,0,1,0,0,
26/03 18:11:50,18,0,0,0,
26/03 18:12:28,0,1,0,0,
26/03 18:13:28,0,1,0,0,
26/03 18:14:28,0,1,0,0,
26/03 18:15:29,0,1,0,0,
26/03 18:16:05,19,0,0,0,
26/03 18:16:29,0,1,0,0,
26/03 18:17:29,0,1,0,0,
26/03 18:18:29,0,1,0,0,
26/03 18:19:14,22,0,0,0,
26/03 18:19:23,1,0,0,0,
26/03 18:19:30,0,1,0,0,
26/03 18:20:24,16,0,0,0,
26/03 18:20:30,0,1,0,0,
26/03 18:21:20,21,0,0,0,
26/03 18:21:30,0,1,0,0,
26/03 18:22:30,0,1,0,0,
26/03 18:23:27,15,0,0,0,
26/03 18:23:30,0,1,0,0,
26/03 18:23:36,23,0,0,0,
26/03 18:24:31,0,1,0,0,
26/03 18:25:31,0,1,0,0,
26/03 18:25:33,12,0,0,0,
26/03 18:26:31,0,1,0,0,
26/03 18:27:31,0,1,0,0,
26/03 18:27:40,28,0,0,0,
26/03 18:28:31,0,1,0,0,
26/03 18:28:53,18,0,0,0,
26/03 18:29:32,0,1,0,0,
26/03 18:30:32,0,1,0,0,
26/03 18:31:32,0,1,0,0,
26/03 18:31:52,31,0,0,0,
26/03 18:32:32,0,1,0,0,
26/03 18:33:33,0,1,0,0,
26/03 18:33:59,21,0,0,0,
26/03 18:34:11,34,0,0,0,
26/03 18:34:33,0,1,0,0,
26/03 18:35:33,0,1,0,0,
26/03 18:36:33,0,1,0,0,
26/03 18:37:08,23,0,0,0,
26/03 18:37:33,0,1,0,0,
26/03 18:38:34,0,1,0,0,
26/03 18:39:34,0,1,0,0,
26/03 18:40:17,18,0,0,0,
26/03 18:40:34,0,1,0,0,
26/03 18:41:34,0,1,0,0,
26/03 18:42:34,0,1,0,0,
26/03 18:43:35,0,1,0,0,
26/03 18:43:46,32,0,0,0,
26/03 18:44:35,0,1,0,0,
26/03 18:45:35,12,1,0,0,
26/03 18:46:35,0,1,0,0,
26/03 18:47:35,0,1,0,0,
26/03 18:47:40,26,0,0,0,
26/03 18:48:36,0,1,0,0,
26/03 18:49:04,25,0,0,0,
26/03 18:49:36,0,1,0,0,
26/03 18:50:36,0,1,0,0,
26/03 18:50:52,1,0,0,0,
26/03 18:51:36,0,1,0,0,
26/03 18:51:55,20,0,0,0,
26/03 18:52:36,0,1,0,0,
26/03 18:53:37,0,1,0,0,
26/03 18:54:00,18,0,0,0,
26/03 18:54:37,0,1,0,0,
26/03 18:55:37,0,1,0,0,
26/03 18:56:37,0,1,0,0,
26/03 18:57:38,0,1,0,0,
26/03 18:58:16,23,0,0,0,
26/03 18:58:38,0,1,0,0,
26/03 18:59:38,0,1,0,0,
26/03 18:59:41,27,0,0,0,
26/03 19:00:38,0,1,0,0,
26/03 19:01:39,0,1,0,0,
26/03 19:02:29,21,0,0,0,
26/03 19:02:39,0,1,0,0,
26/03 19:02:53,21,0,0,0,
26/03 19:03:39,0,1,0,0,
26/03 19:04:39,0,1,0,0,
26/03 19:05:38,19,0,0,0,
26/03 19:05:39,0,1,0,0,
26/03 19:06:05,14,0,0,0,
26/03 19:06:40,0,1,0,0,
26/03 19:07:40,0,1,0,0,
26/03 19:07:45,31,0,0,0,
26/03 19:08:40,0,1,0,0,
26/03 19:09:16,16,0,0,0,
26/03 19:09:40,0,1,0,0,
26/03 19:10:40,0,1,0,0,
26/03 19:11:41,0,1,0,0,
26/03 19:12:41,0,1,0,0,
26/03 19:13:03,13,0,0,0,
26/03 19:13:41,0,1,0,0,
26/03 19:14:41,0,1,0,0,
26/03 19:15:08,15,0,0,0,
26/03 19:15:41,0,1,0,0,
26/03 19:16:40,38,0,0,0,
26/03 19:16:42,0,1,0,0,
26/03 19:17:14,25,0,0,0,
26/03 19:17:42,0,1,0,0,
26/03 19:18:42,0,1,0,0,
26/03 19:18:53,1,0,0,0,
26/03 19:19:19,20,0,0,0,
26/03 19:19:42,0,1,0,0,
26/03 19:20:43,0,1,0,0,
26/03 19:21:43,0,1,0,0,
26/03 19:22:43,0,1,0,0,
26/03 19:23:34,14,0,0,0,
26/03 19:23:43,0,1,0,0,
26/03 19:24:43,0,1,0,0,
26/03 19:25:09,32,0,0,0,
26/03 19:25:44,0,1,0,0,
26/03 19:26:43,20,0,0,0,
26/03 19:26:44,0,1,0,0,
26/03 19:27:44,0,1,0,0,
26/03 19:28:44,0,1,0,0,
26/03 19:29:44,0,1,0,0,
26/03 19:29:52,26,0,0,0,
26/03 19:30:44,0,1,0,0,
26/03 19:31:45,0,1,0,0,
26/03 19:32:45,0,1,0,0,
26/03 19:33:45,0,1,0,0,
26/03 19:34:43,26,0,0,0,
26/03 19:34:45,0,1,0,0,
26/03 19:35:09,23,0,0,0,
26/03 19:35:46,0,1,0,0,
26/03 19:36:46,0,1,0,0,
26/03 19:37:15,27,0,0,0,
26/03 19:37:46,0,1,0,0,
26/03 19:38:46,0,1,0,0,
26/03 19:39:46,0,1,0,0,
26/03 19:40:24,21,0,0,0,
26/03 19:40:47,0,1,0,0,
26/03 19:41:47,0,1,0,0,
26/03 19:42:11,24,0,0,0,
26/03 19:42:31,22,0,0,0,
26/03 19:42:47,0,1,0,0,
26/03 19:43:32,20,0,0,0,
26/03 19:43:47,0,1,0,0,
26/03 19:44:47,0,1,0,0,
26/03 19:45:37,26,0,0,0,
26/03 19:45:48,0,1,0,0,
26/03 19:46:48,0,1,0,0,
26/03 19:47:29,23,0,0,0,
26/03 19:47:45,1,0,0,0,
26/03 19:47:48,0,1,0,0,
26/03 19:48:48,0,1,0,0,
26/03 19:49:48,0,1,0,0,
26/03 19:49:51,20,0,0,0,
26/03 19:50:42,19,0,0,0,
26/03 19:50:49,0,1,0,0,
26/03 19:51:43,27,0,0,0,
26/03 19:51:49,0,1,0,0,
26/03 19:52:49,0,1,0,0,
26/03 19:53:00,22,0,0,0,
26/03 19:53:49,0,1,0,0,
26/03 19:54:49,0,1,0,0,
26/03 19:55:50,0,1,0,0,
26/03 19:56:12,1,0,0,0,
26/03 19:56:50,0,1,0,0,
26/03 19:57:47,22,0,0,0,
26/03 19:57:50,0,1,0,0,
26/03 19:58:50,0,1,0,0,
26/03 19:59:50,0,1,0,0,
26/03 20:00:51,0,1,0,0,
26/03 20:00:56,18,0,0,0,
26/03 20:01:51,0,1,0,0,
26/03 20:01:57,20,0,0,0,
26/03 20:02:51,0,1,0,0,
26/03 20:03:24,29,0,0,0,
26/03 20:03:51,0,1,0,0,
26/03 20:04:52,0,1,0,0,
26/03 20:05:52,0,1,0,0,
26/03 20:06:10,18,0,0,0,
26/03 20:06:52,0,1,0,0,
26/03 20:07:52,0,1,0,0,
26/03 20:08:16,28,0,0,0,
26/03 20:08:52,0,1,0,0,
26/03 20:09:53,0,1,0,0,
26/03 20:10:22,24,0,0,0,
26/03 20:10:53,0,1,0,0,
26/03 20:11:28,1,0,0,0,
26/03 20:11:53,0,1,0,0,
26/03 20:12:53,0,1,0,0,
26/03 20:13:00,29,0,0,0,
26/03 20:13:53,0,1,0,0,
26/03 20:14:37,12,0,0,0,
26/03 20:14:54,0,1,0,0,
26/03 20:15:54,0,1,0,0,
26/03 20:16:11,24,0,0,0,
26/03 20:16:43,16,0,0,0,
26/03 20:16:54,0,1,0,0,
26/03 20:17:54,0,1,0,0,
26/03 20:18:54,0,1,0,0,
26/03 20:19:55,1,1,0,0,
26/03 20:20:55,0,1,0,0,
26/03 20:20:56,20,0,0,0,
26/03 20:21:55,0,1,0,0,
26/03 20:22:55,0,1,0,0,
26/03 20:23:38,32,0,0,0,
26/03 20:23:55,0,1,0,0,
26/03 20:24:05,15,0,0,0,
26/03 20:24:56,0,1,0,0,
26/03 20:25:56,0,1,0,0,
26/03 20:26:11,14,0,0,0,
26/03 20:26:56,0,1,0,0,
26/03 20:27:56,0,1,0,0,
26/03 20:28:20,1,0,0,0,
26/03 20:28:56,0,1,0,0,
26/03 20:29:21,20,0,0,0,
26/03 20:29:56,0,1,0,0,
26/03 20:30:03,1,0,0,0,
26/03 20:30:57,0,1,0,0,
26/03 20:31:05,34,0,0,0,
26/03 20:31:28,10,0,0,0,
26/03 20:31:57,0,1,0,0,
26/03 20:32:57,0,1,0,0,
26/03 20:33:57,0,1,0,0,
26/03 20:34:57,0,1,0,0,
26/03 20:35:58,0,1,0,0,
26/03 20:36:58,0,1,0,0,
26/03 20:37:47,17,0,0,0,
26/03 20:37:58,0,1,0,0,
26/03 20:38:58,0,1,0,0,
26/03 20:39:58,0,1,0,0,
26/03 20:40:39,37,0,0,0,
26/03 20:40:58,3,0,0,0,
26/03 20:40:59,0,1,0,0,
26/03 20:41:59,0,1,0,0,
26/03 20:42:00,22,0,0,0,
26/03 20:42:59,0,1,0,0,
26/03 20:43:59,0,1,0,0,
26/03 20:45:00,0,1,0,0,
26/03 20:46:00,0,1,0,0,
26/03 20:47:00,0,1,0,0,
26/03 20:47:18,27,0,0,0,
26/03 20:48:00,0,1,0,0,
26/03 20:49:00,0,1,0,0,
26/03 20:50:00,0,1,0,0,
26/03 20:50:30,1,0,0,0,
26/03 20:51:01,0,1,0,0,
26/03 20:51:32,23,0,0,0,
26/03 20:52:01,0,1,0,0,
26/03 20:52:20,25,0,0,0,
26/03 20:53:01,0,1,0,0,
26/03 20:53:38,14,0,0,0,
26/03 20:54:01,0,1,0,0,
26/03 20:54:39,12,0,0,0,
26/03 20:55:01,0,1,0,0,
26/03 20:55:31,16,0,0,0,
26/03 20:56:02,0,1,0,0,
26/03 20:56:33,22,0,0,0,
26/03 20:56:45,22,0,0,0,
26/03 20:57:02,0,1,0,0,
26/03 20:58:02,0,1,0,0,
26/03 20:59:02,0,1,0,0,
26/03 20:59:54,16,0,0,0,
26/03 21:00:02,0,1,0,0,
26/03 21:01:02,0,1,0,0,
26/03 21:01:49,26,0,0,0,
26/03 21:02:03,0,1,0,0,
26/03 21:03:03,0,1,0,0,
26/03 21:03:04,16,0,0,0,
26/03 21:04:03,0,1,0,0,
26/03 21:05:03,0,1,0,0,
26/03 21:06:04,0,1,0,0,
26/03 21:06:05,1,0,0,0,
26/03 21:07:04,0,1,0,0,
26/03 21:07:17,32,0,0,0,
26/03 21:08:04,0,1,0,0,
26/03 21:09:04,0,1,0,0,
26/03 21:09:16,29,0,0,0,
26/03 21:10:04,0,1,0,0,
26/03 21:11:04,0,1,0,0,
26/03 21:12:05,0,1,0,0,
26/03 21:13:05,0,1,0,0,
26/03 21:14:05,0,1,0,0,
26/03 21:14:11,26,0,0,0,
26/03 21:15:05,0,1,0,0,
26/03 21:16:06,0,1,0,0,
26/03 21:16:18,27,0,0,0,
26/03 21:17:06,0,1,0,0,
26/03 21:18:06,0,1,0,0,
26/03 21:19:06,0,1,0,0,
26/03 21:20:04,1,0,0,0,
26/03 21:20:06,0,1,0,0,
26/03 21:20:58,20,0,0,0,
26/03 21:21:06,0,1,0,0,
26/03 21:21:37,23,0,0,0,
26/03 21:22:07,0,1,0,0,
26/03 21:23:07,0,1,0,0,
26/03 21:24:07,0,1,0,0,
26/03 21:24:10,17,0,0,0,
26/03 21:25:07,0,1,0,0,
26/03 21:25:50,26,0,0,0,
26/03 21:26:08,0,1,0,0,
26/03 21:27:08,0,1,0,0,
26/03 21:27:21,27,0,0,0,
26/03 21:28:08,0,1,0,0,
26/03 21:29:08,0,1,0,0,
26/03 21:30:08,0,1,0,0,
26/03 21:31:07,14,0,0,0,
26/03 21:31:08,0,1,0,0,
26/03 21:32:08,15,0,0,0,
26/03 21:32:09,0,1,0,0,
26/03 21:32:37,20,0,0,0,
26/03 21:33:09,0,1,0,0,
26/03 21:34:09,0,1,0,0,
26/03 21:35:09,0,1,0,0,
26/03 21:35:22,1,0,0,0,
26/03 21:36:09,0,1,0,0,
26/03 21:36:24,16,0,0,0,
26/03 21:36:54,1,0,0,0,
26/03 21:37:10,0,1,0,0,
26/03 21:38:10,0,1,0,0,
26/03 21:38:33,1,0,0,0,
26/03 21:39:10,0,1,0,0,
26/03 21:39:34,24,0,0,0,
26/03 21:40:10,0,1,0,0,
26/03 21:41:10,0,1,0,0,
26/03 21:42:10,0,1,0,0,
26/03 21:42:24,31,0,0,0,
26/03 21:42:42,20,0,0,0,
26/03 21:43:11,0,1,0,0,
26/03 21:44:11,0,1,0,0,
26/03 21:45:11,0,1,0,0,
26/03 21:46:11,0,1,0,0,
26/03 21:47:12,0,1,0,0,
26/03 21:47:58,20,0,0,0,
26/03 21:48:12,0,1,0,0,
26/03 21:49:12,0,1,0,0,
26/03 21:50:12,0,1,0,0,
26/03 21:51:12,0,1,0,0,
26/03 21:52:12,0,1,0,0,
26/03 21:53:13,0,1,0,0,
26/03 21:54:05,24,0,0,0,
26/03 21:54:13,0,1,0,0,
26/03 21:54:20,16,0,0,0,
26/03 21:55:08,29,0,0,0,
26/03 21:55:13,0,1,0,0,
26/03 21:56:13,0,1,0,0,
26/03 21:57:14,0,1,0,0,
26/03 21:57:28,18,0,0,0,
26/03 21:58:14,0,1,0,0,
26/03 21:59:14,0,1,0,0,
26/03 22:00:14,0,1,0,0,
26/03 22:00:25,32,0,0,0,
26/03 22:00:38,18,0,0,0,
26/03 22:01:14,0,1,0,0,
26/03 22:02:15,0,1,0,0,
26/03 22:03:15,0,1,0,0,
26/03 22:04:15,0,1,0,0,
26/03 22:04:50,30,0,0,0,
26/03 22:05:15,0,1,0,0,
26/03 22:06:16,0,1,0,0,
26/03 22:07:16,0,1,0,0,
26/03 22:08:16,0,1,0,0,
26/03 22:08:44,1,0,0,0,
26/03 22:09:16,0,1,0,0,
26/03 22:10:00,18,0,0,0,
26/03 22:10:16,0,1,0,0,
26/03 22:11:11,18,0,0,0,
26/03 22:11:17,0,1,0,0,
26/03 22:12:17,0,1,0,0,
26/03 22:13:17,0,1,0,0,
26/03 22:13:20,1,0,0,0,
26/03 22:14:17,0,1,0,0,
26/03 22:14:22,24,0,0,0,
26/03 22:15:17,0,1,0,0,
26/03 22:16:18,0,1,0,0,
26/03 22:17:18,0,1,0,0,
26/03 22:18:18,0,1,0,0,
26/03 22:19:18,0,1,0,0,
26/03 22:19:32,22,0,0,0,
26/03 22:19:40,34,0,0,0,
26/03 22:20:18,0,1,0,0,
26/03 22:21:19,0,1,0,0,
26/03 22:21:47,1,0,0,0,
26/03 22:22:19,0,1,0,0,
26/03 22:22:48,24,0,0,0,
26/03 22:23:19,0,1,0,0,
26/03 22:24:19,0,1,0,0,
26/03 22:25:19,0,1,0,0,
26/03 22:26:20,0,1,0,0,
26/03 22:27:06,17,0,0,0,
26/03 22:27:20,0,1,0,0,
26/03 22:28:20,0,1,0,0,
26/03 22:29:20,0,1,0,0,
26/03 22:30:16,22,0,0,0,
26/03 22:30:20,0,1,0,0,
26/03 22:31:20,0,1,0,0,
26/03 22:32:21,0,1,0,0,
26/03 22:33:21,0,1,0,0,
26/03 22:34:21,0,1,0,0,
26/03 22:34:30,18,0,0,0,
26/03 22:34:33,26,0,0,0,
26/03 22:35:21,0,1,0,0,
26/03 22:35:34,15,0,0,0,
26/03 22:36:21,0,1,0,0,
26/03 22:37:22,0,1,0,0,
26/03 22:37:39,20,0,0,0,
26/03 22:38:22,0,1,0,0,
26/03 22:39:22,0,1,0,0,
26/03 22:39:45,26,0,0,0,
26/03 22:40:22,0,1,0,0,
26/03 22:41:22,0,1,0,0,
26/03 22:42:23,0,1,0,0,
26/03 22:42:55,14,0,0,0,
26/03 22:42:59,15,0,0,0,
26/03 22:43:23,0,1,0,0,
26/03 22:44:01,27,0,0,0,
26/03 22:44:23,0,1,0,0,
26/03 22:45:03,16,0,0,0,
26/03 22:45:23,0,1,0,0,
26/03 22:46:23,0,1,0,0,
26/03 22:47:08,22,0,0,0,
26/03 22:47:24,0,1,0,0,
26/03 22:48:24,0,1,0,0,
26/03 22:49:15,22,0,0,0,
26/03 22:49:20,1,0,0,0,
26/03 22:49:24,0,1,0,0,
26/03 22:50:17,21,0,0,0,
26/03 22:50:23,19,0,0,0,
26/03 22:50:24,0,1,0,0,
26/03 22:51:24,0,1,0,0,
26/03 22:52:25,0,1,0,0,
26/03 22:53:25,0,1,0,0,
26/03 22:54:25,0,1,0,0,
26/03 22:54:30,19,0,0,0,
26/03 22:55:25,0,1,0,0,
26/03 22:56:25,0,1,0,0,
26/03 22:57:26,0,1,0,0,
26/03 22:57:53,20,0,0,0,
26/03 22:58:26,0,1,0,0,
26/03 22:59:26,0,1,0,0,
26/03 22:59:46,26,0,0,0,
26/03 23:00:26,0,1,0,0,
26/03 23:01:26,0,1,0,0,
26/03 23:02:27,0,1,0,0,
26/03 23:03:10,22,0,0,0,
26/03 23:03:27,0,1,0,0,
26/03 23:04:27,0,1,0,0,
26/03 23:05:03,10,0,0,0,
26/03 23:05:27,0,1,0,0,
26/03 23:06:21,20,0,0,0,
26/03 23:06:27,0,1,0,0,
26/03 23:07:28,0,1,0,0,
26/03 23:08:13,18,0,0,0,
26/03 23:08:28,0,1,0,0,
26/03 23:09:28,0,1,0,0,
26/03 23:09:31,20,0,0,0,
26/03 23:10:28,0,1,0,0,
26/03 23:11:22,21,0,0,0,
26/03 23:11:29,0,1,0,0,
26/03 23:12:29,0,1,0,0,
26/03 23:12:42,19,0,0,0,
26/03 23:13:28,16,0,0,0,
26/03 23:13:29,0,1,0,0,
26/03 23:14:29,0,1,0,0,
26/03 23:15:29,0,1,0,0,
26/03 23:16:30,0,1,0,0,
26/03 23:16:37,15,0,0,0,
26/03 23:17:30,0,1,0,0,
26/03 23:18:30,0,1,0,0,
26/03 23:18:42,15,0,0,0,
26/03 23:19:30,0,1,0,0,
26/03 23:20:30,0,1,0,0,
26/03 23:21:31,0,1,0,0,
26/03 23:21:51,27,0,0,0,
26/03 23:22:31,0,1,0,0,
26/03 23:23:31,0,1,0,0,
26/03 23:24:22,19,0,0,0,
26/03 23:24:31,0,1,0,0,
26/03 23:25:00,20,0,0,0,
26/03 23:25:24,18,0,0,0,
26/03 23:25:31,0,1,0,0,
26/03 23:26:32,0,1,0,0,
26/03 23:27:32,0,1,0,0,
26/03 23:28:09,19,0,0,0,
26/03 23:28:32,0,1,0,0,
26/03 23:29:32,0,1,0,0,
26/03 23:29:39,1,0,0,0,
26/03 23:30:32,0,1,0,0,
26/03 23:31:33,0,1,0,0,
26/03 23:32:33,0,1,0,0,
26/03 23:32:54,14,0,0,0,
26/03 23:33:33,0,1,0,0,
26/03 23:34:33,0,1,0,0,
26/03 23:35:00,17,0,0,0,
26/03 23:35:33,0,1,0,0,
26/03 23:36:33,0,1,0,0,
26/03 23:37:04,17,0,0,0,
26/03 23:37:34,0,1,0,0,
26/03 23:38:09,23,0,0,0,
26/03 23:38:34,0,1,0,0,
26/03 23:39:14,1,0,0,0,
26/03 23:39:34,0,1,0,0,
26/03 23:40:15,17,0,0,0,
26/03 23:40:34,0,1,0,0,
26/03 23:41:18,26,0,0,0,
26/03 23:41:35,0,1,0,0,
26/03 23:42:35,0,1,0,0,
26/03 23:43:23,27,0,0,0,
26/03 23:43:27,19,0,0,0,
26/03 23:43:35,0,1,0,0,
26/03 23:44:35,0,1,0,0,
26/03 23:45:35,0,1,0,0,
26/03 23:46:33,22,0,0,0,
26/03 23:46:36,0,1,0,0,
26/03 23:46:39,23,0,0,0,
26/03 23:47:36,0,1,0,0,
26/03 23:48:36,0,1,0,0,
26/03 23:49:36,0,1,0,0,
26/03 23:49:50,21,0,0,0,
26/03 23:50:37,0,1,0,0,
26/03 23:50:46,17,0,0,0,
26/03 23:51:37,0,1,0,0,
26/03 23:52:37,0,1,0,0,
26/03 23:52:51,15,0,0,0,
26/03 23:53:37,0,1,0,0,
26/03 23:54:37,0,1,0,0,
26/03 23:55:07,13,0,0,0,
26/03 23:55:38,0,1,0,0,
26/03 23:56:01,25,0,0,0,
26/03 23:56:38,0,1,0,0,
26/03 23:57:17,1,0,0,0,
26/03 23:57:38,0,1,0,0,
26/03 23:58:19,22,0,0,0,
26/03 23:58:38,0,1,0,0,
26/03 23:59:10,27,0,0,0,
26/03 23:59:39,0,1,0,0,
27/03 00:00:39,0,1,0,0,
27/03 00:01:18,1,0,0,0,
27/03 00:01:39,0,1,0,0,
27/03 00:02:39,0,1,0,0,
27/03 00:03:36,13,0,0,0,
27/03 00:03:39,0,1,0,0,
27/03 00:04:38,22,0,0,0,
27/03 00:04:40,0,1,0,0,
27/03 00:05:00,16,0,0,0,
27/03 00:05:40,0,1,0,0,
27/03 00:06:02,14,0,0,0,
27/03 00:06:40,0,1,0,0,
27/03 00:07:03,7,0,0,0,
27/03 00:07:40,0,1,0,0,
27/03 00:07:49,15,0,0,0,
27/03 00:08:06,26,0,0,0,
27/03 00:08:41,0,1,0,0,
27/03 00:09:41,0,1,0,0,
27/03 00:10:41,0,1,0,0,
27/03 00:11:16,21,0,0,0,
27/03 00:11:41,0,1,0,0,
27/03 00:12:41,0,1,0,0,
27/03 00:13:06,17,0,0,0,
27/03 00:13:41,0,1,0,0,
27/03 00:14:25,18,0,0,0,
27/03 00:14:42,0,1,0,0,
27/03 00:15:42,0,1,0,0,
27/03 00:16:19,28,0,0,0,
27/03 00:16:31,25,0,0,0,
27/03 00:16:42,0,1,0,0,
27/03 00:17:43,0,1,0,0,
27/03 00:18:38,18,0,0,0,
27/03 00:18:43,0,1,0,0,
27/03 00:19:43,0,1,0,0,
27/03 00:20:43,0,1,0,0,
27/03 00:21:43,0,1,0,0,
27/03 00:21:48,35,0,0,0,
27/03 00:22:44,0,1,0,0,
27/03 00:23:44,0,1,0,0,
27/03 00:24:44,0,1,0,0,
27/03 00:25:44,0,1,0,0,
27/03 00:25:53,13,0,0,0,
27/03 00:26:45,0,1,0,0,
27/03 00:27:45,0,1,0,0,
27/03 00:28:08,22,0,0,0,
27/03 00:28:45,0,1,0,0,
27/03 00:29:05,17,0,0,0,
27/03 00:29:45,0,1,0,0,
27/03 00:30:45,0,1,0,0,
27/03 00:31:21,1,0,0,0,
